,t,Xi,Xa
0,0.0,0.0010756572885758,1.602645407545166
1,0.3877551020408163,0.034933919815441784,1.6347764054741394
2,0.7755102040816326,0.0665137033474537,1.6607323385852266
3,1.163265306122449,0.09610393112346542,1.6816162018365366
4,1.5510204081632653,0.123956153631763,1.698361193858896
5,1.9387755102040816,0.1503021705583838,1.7118006184084085
6,2.326530612244898,0.17534558857215568,1.7226488747893876
7,2.7142857142857144,0.19920557770589542,1.731255821175116
8,3.1020408163265305,0.22197545653710316,1.7378282492924972
9,3.4897959183673466,0.24375748063436398,1.7425964713716853
10,3.877551020408163,0.2646628833153105,1.7458145718223732
11,4.26530612244898,0.28481190428891345,1.7477606584344543
12,4.653061224489796,0.3043176591248009,1.7487031713966485
13,5.040816326530612,0.3232098222750233,1.7484961947751896
14,5.428571428571429,0.34151055321539414,1.7469213454283592
15,5.816326530612245,0.3592654641709987,1.7438697508486893
16,6.204081632653061,0.3765436201161942,1.7393420491629625
17,6.591836734693877,0.3934375387746098,1.733448389132211
18,6.979591836734693,0.41006319061914653,1.7264084301517175
19,7.36734693877551,0.4265572107679717,1.7185620833804853
20,7.755102040816326,0.4429608108530986,1.7097689466697918
21,8.142857142857142,0.45923593685972586,1.699366286500642
22,8.53061224489796,0.4753864325408127,1.6868976044568929
23,8.918367346938775,0.4914618233225988,1.6721391756137027
24,9.306122448979592,0.507557316304605,1.655100048537532
25,9.693877551020408,0.5238138002596326,1.636022045286143
26,10.081632653061224,0.5404178456337637,1.6153797614085992
27,10.46938775510204,0.5575478239751387,1.593625715917296
28,10.857142857142858,0.5751648920326147,1.569924922013279
29,11.244897959183673,0.5932785700203527,1.5434418129207585
30,11.63265306122449,0.6119376122921865,1.5136499006619086
31,12.020408163265305,0.6312209273512002,1.4803019082253437
32,12.408163265306122,0.6512375778497288,1.4434297695661182
33,12.795918367346939,0.6721267805893574,1.4033446296057277
34,13.183673469387754,0.6940524476453331,1.36060621048426
35,13.571428571428571,0.7170046377343512,1.3148718962580428
36,13.959183673469386,0.7409233553532919,1.265669970343612
37,14.346938775510203,0.7657659257076402,1.213042779246249
38,14.73469387755102,0.7914528792625025,1.1572757667126008
39,15.122448979591836,0.8178679517426073,1.0988974737306798
40,15.510204081632653,0.8448580841323057,1.0386795385298635
41,15.89795918367347,0.8722334379937664,0.9776351595958175
42,16.285714285714285,0.8997784219107466,0.9165242872593682
43,16.6734693877551,0.9272879341171637,0.8559670011956142
44,17.06122448979592,0.9545832687386199,0.7967243880367019
45,17.448979591836736,0.9815145639219288,0.7394353114469674
46,17.83673469387755,1.007960801835115,0.6846164121229376
47,18.224489795918366,1.0338298086674154,0.6326621077933272
48,18.612244897959183,1.059058254629277,0.5838445932190434
49,19.0,1.083611653952359,0.538313840193182
