n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
7.600000000000000000e+01,1.500000000000000000e+01,6.500000000000000000e+01,6.900000000000000000e+01,2.000000000000000000e+00,9.900000000000000000e+01,3.600000000000000000e+01,7.600000000000000000e+01,8.900000000000000000e+01,4.700000000000000000e+01,6.500000000000000000e+01
5.300000000000000000e+01,5.700000000000000000e+01,4.200000000000000000e+01,3.000000000000000000e+01,1.876831054687500108e-04,9.000000000000000000e+00,6.800000000000000000e+01,6.400000000000000000e+01,9.600000000000109424e+01,1.600000000000000000e+01,7.144071655273354793e+01
8.700000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,1.400000000000000000e+01,8.100000000000000000e+01,3.400000000000000000e+01,1.700000000000000000e+01,7.295467758178710938e+01
3.500000000000000000e+01,1.200000000000000000e+01,9.500000000000000000e+01,5.800000000000000000e+01,4.500000000000000000e+01,5.800000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,3.100000000000000000e+01,2.940000000000000213e+01,5.400000000000000000e+01
4.100000000000000000e+01,4.800000000000000000e+01,2.400000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,1.900000000000000000e+01,8.300000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00,3.177500000000000213e+01,6.970000000000000284e+01
8.100000000000000000e+01,3.100000000000000000e+01,1.484375004656613057e-04,6.400000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,9.300000000000000000e+01,4.807499999552965164e+01,5.100000000000000000e+01,7.844375000000000853e+01,7.000000000000000000e+01
4.800000000000000000e+01,7.000000000000000000e+00,5.500000000000000000e+01,3.100000000000000000e+01,6.700000000000000000e+01,0.000000000000000000e+00,4.300000000000000000e+01,6.800000000000000000e+01,7.600000000000000000e+01,5.800000000000000000e+01,2.255053710937500000e+01
8.949260394411073349e+00,7.645037301088220261e+01,1.180354463379260750e+02,4.375471362464676872e+01,7.577639228989241360e+01,8.184284367702638008e+00,1.032424965977011766e+02,1.153501431968052060e+02,7.053848463950465941e+01,3.266516579100092521e+00,3.598619520620190138e-02
2.600000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,6.900000000000000000e+01,1.100000000000000000e+01,5.400000000000000000e+01,8.100000000000000000e+01,9.800000000000000000e+01,4.400000000000000000e+01,6.744067382812500000e+01,4.758520507812500000e+01
2.700000000000000000e+01,2.600000000000000000e+01,1.700000000000000000e+01,7.600000000000000000e+01,3.500000000000000000e+01,5.500000000000000000e+01,9.300000000000000000e+01,2.500000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,5.880000000000000426e+01
1.500000000000000000e+01,3.100000000000000000e+01,5.700000000000000000e+01,8.200000000000000000e+01,2.100000000000000000e+01,8.600000000000000000e+01,1.400000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+01,5.163750000000000284e+01,7.344062499999999716e+01
3.000000000000000000e+00,4.000000000000000000e+00,2.187500000000000046e-04,1.900000000000000000e+01,2.900000000000000000e+01,3.200000000000000000e+01,9.400000000000000000e+01,8.841679687499998863e+01,7.809140625000000568e+01,4.300000000000000000e+01,6.002050781250000000e+01
6.000000000000000000e+01,8.200000000000000000e+01,2.100000000000000000e+01,9.400000000000000000e+01,6.800000000000000000e+01,9.000000000000000000e+01,2.600000000000000000e+01,3.000000000000000000e+01,5.500000000000000000e+01,8.516251373291017046e+01,5.400000000000000000e+01
3.000000000000000000e+01,7.100000000000000000e+01,1.900000000000000000e+01,5.000000000000000000e+01,1.600000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+00,4.400000000000000000e+01,7.100000000000000000e+01,9.401250000000001705e+01,2.357500000000000284e+01
2.600000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,8.000000000000000000e+01,8.200000000000000000e+01,2.600000000000000000e+01,6.200000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+01,2.205000000000000071e+01,7.400000000000000000e+01
9.400000000000000000e+01,4.700000000000000000e+01,4.600000000000000000e+01,1.000000000000000000e+01,8.800000000000000000e+01,9.400000000000000000e+01,1.600000000000000000e+01,9.600000000000000000e+01,7.500000000000000000e+01,1.004582992553710881e+02,6.251983413696288494e+01
1.300000000000000000e+01,7.900000000000000000e+01,2.700000000000000000e+01,8.300000000000000000e+01,5.200000000000000000e+01,4.200000000000000000e+01,5.800000000000000000e+01,2.700000000000000000e+01,2.500000000000000000e+01,7.700000000000000000e+01,2.430000000000000071e+01
7.600000000000000000e+01,3.800000000000000000e+01,5.200000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+01,8.500000000000000000e+01,7.300000000000000000e+01,2.100000000000000000e+01,6.600000000000000000e+01,4.554472656250000284e+01,6.500000000000000000e+01
7.347287213767820901e+01,1.081836177320516015e+02,7.733934820669105648e+01,1.146805539815652075e+01,6.478524667065559584e+01,7.183984958574293955e+01,3.799256063670677719e+01,8.317685640620041454e+01,5.269845983102145581e+00,1.116154750146450780e+01,3.598686416400012633e-02
9.700000000000000000e+01,6.800000000000000000e+01,7.200000000000000000e+01,9.600000000000000000e+01,6.700000000000000000e+01,4.900000000000000000e+01,7.200000000000000000e+01,7.400000000000000000e+01,5.100000000000000000e+01,1.100000000000000000e+01,6.500000000000000000e+01
1.900000000000000000e+01,0.000000000000000000e+00,6.900000000000000000e+01,4.900000000000000000e+01,2.900000000000000000e+01,6.900000000000059686e+01,2.500000000000000000e+01,0.000000000000000000e+00,4.700000000000000000e+01,7.874999999998723865e+01,7.600000000000008527e+01
9.000000000000000000e+00,5.300000000000000000e+01,8.300000000000000000e+01,2.000000000000000000e+01,7.600000000000000000e+01,3.700000000000000000e+01,1.400000000000000000e+01,2.400000000000000000e+01,5.500000000000000000e+01,1.700000000000000000e+01,3.675000000000000000e+01
4.700000000000000000e+01,2.800000000000000000e+01,6.200000000000000000e+01,3.400000000000000000e+01,7.400000000000000000e+01,8.000000000000000000e+00,7.200000000000000000e+01,9.100000000000000000e+01,9.400000000000000000e+01,8.600000000000000000e+01,6.842499999999999716e+01
8.800000000000000000e+01,1.700000000000000000e+01,4.700000000000000000e+01,8.000000000000000000e+00,2.900000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+00,9.600000000000000000e+01,1.400000000000000000e+01,7.000000000000000000e+01,3.838750000000000284e+01
1.900000000000000000e+01,6.900000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,3.600000000000000000e+01,6.500000000000000000e+01,6.000000000000000000e+01,9.300000000000000000e+01,5.800000000000000000e+01,9.100000000000005684e+01,2.499999999999964273e-04
6.000000000000000000e+00,3.300000000000000000e+01,1.400000000000000000e+01,5.100000000000000000e+01,4.000000000000000000e+00,9.100000000000000000e+01,4.400000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,5.670000000000000284e+01,7.700000000000000000e+01
9.500000000000000000e+01,6.800000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,3.400000000000000000e+01,2.000000000000000000e+01,9.800000000000000000e+01,2.800000000000000000e+01,8.000000000000000000e+00,8.300000000000000000e+01,1.800000000000000000e+01
3.200000000000000000e+01,6.100000000000000000e+01,5.300000000000000000e+01,3.900000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,7.600000000000000000e+01,5.040000000000000568e+01,7.400000000000000000e+01
1.900000000000000000e+01,3.100000000000000000e+01,2.800000000000000000e+01,7.400000000000000000e+01,9.000000000000000000e+00,1.600000000000000000e+01,9.600000000000000000e+01,7.500000000000000000e+01,8.800000000000000000e+01,7.400000000000000000e+01,3.570000000000000284e+01
3.000000000000000000e+00,9.000000000000000000e+00,7.623749999999999716e+01,2.900000000000000000e+01,7.300000000000000000e+01,6.000000000000000000e+00,4.800000000000000000e+01,6.075000000000000178e+00,3.100000000000000000e+01,7.277500000000000568e+01,3.028125000000000000e+01
3.800000000000000000e+01,8.800000000000000000e+01,7.500000000000000000e+01,5.900000000000000000e+01,4.300000000000000000e+01,9.800000000000000000e+01,7.700000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,2.415937499999999716e+01
8.000000000000000000e+01,3.200000000000000000e+01,4.200000000000000000e+01,2.700000000000000000e+01,4.900000000000000000e+01,8.500000000000000000e+01,2.000000000000000000e+01,7.600000000000000000e+01,9.400000000000000000e+01,8.609999999999999432e+01,3.500000000000000000e+01
8.500000000000000000e+01,3.500000000000000000e+01,8.600000000000000000e+01,9.000000000000000000e+01,6.400000000000000000e+01,1.900000000000000000e+01,8.900000000000000000e+01,2.500000000000000000e+01,2.600000000000000000e+01,1.994999999999999929e+01,7.800000000000000000e+01
7.800000000000000000e+01,5.100000000000000000e+01,8.900000000000000000e+01,4.400000000000000000e+01,7.900000000000000000e+01,2.000000000000000000e+01,4.200000000000000000e+01,1.700000000000000000e+01,8.300000000000000000e+01,7.200000000000000000e+01,8.092500000000001137e+01
9.200000000000000000e+01,8.900000000000000000e+01,7.200000000000000000e+01,3.100000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00,9.800000000000000000e+01,7.800000000000000000e+01,9.800000000000000000e+01,9.840000000000000568e+01,2.200000000000000000e+01
2.700000000000000000e+01,1.800000000000000000e+01,9.200000000000000000e+01,8.500000000000000000e+01,9.800000000000000000e+01,4.800000000000000000e+01,7.200000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+01,8.600000000000000000e+01,3.074414062500000000e+01
5.100000000000000000e+01,1.400000000000000000e+01,2.100000000000000000e+01,9.200000000000000000e+01,9.300000000000000000e+01,1.300000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,2.400000000000000000e+01,6.355000000000000426e+01,8.609999999999999432e+01
3.700000000000000000e+01,4.100000000000000000e+01,7.200000000000000000e+01,7.600000000000000000e+01,7.500000000000000000e+01,6.600000000000000000e+01,9.900000000000000000e+01,3.300000000000000000e+01,3.900000000000000000e+01,2.940000000000000213e+01,9.700000000000000000e+01
7.200000000000000000e+01,9.600000000000000000e+01,9.400000000000000000e+01,1.100000000000000000e+01,7.900000000000000000e+01,3.500000000000000000e+01,4.200000000000000000e+01,2.000000000000000000e+00,9.300000000000000000e+01,9.000000000000000000e+01,6.605156250000000284e+01
6.900000000000000000e+01,4.900000000000000000e+01,5.500000000000000000e+01,6.900000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+01,5.100000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,7.946250000000000568e+01,4.500000000000000000e+01
4.000000000000000000e+00,2.100000000000000000e+01,5.400000000000000000e+01,9.000000000000000000e+01,9.700000000000000000e+01,1.100000000000000000e+01,9.400000000000000000e+01,5.300000000000000000e+01,7.800000000000000000e+01,6.047500000000000142e+01,9.430000000000001137e+01
3.000000000000000000e+01,4.000000000000000000e+01,9.300000000000000000e+01,1.900000000000000000e+01,1.500000000000000000e+01,9.200000000000000000e+01,9.900000000000000000e+01,3.200000000000000000e+01,1.800000000000000000e+01,1.100000000000000000e+01,3.675000000000000000e+01
6.000000000000000000e+00,7.700000000000000000e+01,9.100000000000000000e+01,4.800000000000000000e+01,8.500000000000000000e+01,8.700000000000000000e+01,3.000000000000000000e+01,7.100000000000000000e+01,4.100000000000000000e+01,4.715000000000000568e+01,9.430000000000001137e+01
4.000000000000000000e+00,2.000000000000000000e+01,1.300000000000000000e+01,1.800000000000000000e+01,6.300000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,5.900000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+01,3.780000000000000426e+01
7.000000000000000000e+00,9.400000000000000000e+01,4.800000000000000000e+01,2.200000000000000000e+01,6.300000000000000000e+01,3.400000000000000000e+01,0.000000000000000000e+00,4.100000000000000000e+01,7.900000000000000000e+01,2.835000000000000142e+01,9.700000000000000000e+01
2.017771344183929827e+01,2.893295693940086011e+01,3.203487736409246622e+01,6.759151662761250634e+01,2.932851023774647814e+01,9.430672875824666335e+01,4.003288732121534110e+01,1.859083184356411778e+01,2.695884167874707771e+01,-9.045631316266908861e-01,3.598762556475151864e-02
9.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+01,4.700000000000000000e+01,9.100000000000000000e+01,8.800000000000000000e+01,9.400000000000000000e+01,5.900000000000000000e+01,6.700000000000000000e+01,3.700000000000000000e+01,5.145000000000000284e+01
3.300000000000000000e+01,5.600000000000000000e+01,3.800000000000000000e+01,5.600000000000000000e+01,7.000000000000000000e+00,8.500000000000000000e+01,7.200000000000000000e+01,0.000000000000000000e+00,7.200000000000000000e+01,3.700000000000000000e+01,5.145000000000000284e+01
7.100000000000000000e+01,3.200000000000000000e+01,9.500000000000000000e+01,5.800000000000000000e+01,3.300000000000000000e+01,8.000000000000000000e+01,9.000000000000000000e+00,6.200000000000000000e+01,4.500000000000000000e+01,7.000000000000000000e+00,4.514999999999999858e+01
6.000000000000000000e+00,6.400000000000000000e+01,2.400000000000000000e+01,1.900000000000000000e+01,4.900000000000000000e+01,2.000000000000000000e+00,5.300000000000000000e+01,5.200000000000000000e+01,2.000000000000000000e+00,5.670000000000000284e+01,3.800000000000000000e+01
6.400000000000000000e+01,4.100000000000000000e+01,2.000000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+01,5.600000000000000000e+01,7.100000000000000000e+01,1.500000000000000000e+01,7.700000000000000000e+01,5.740000000000000568e+01,5.000000000000000000e+01
6.400000000000000000e+01,8.100000000000000000e+01,9.100000000000000000e+01,3.100000000000000000e+01,3.700000000000000000e+01,8.300000000000000000e+01,6.200000000000000000e+01,7.000000000000000000e+01,6.800000000000000000e+01,5.670000000000000284e+01,5.400000000000000000e+01
0.000000000000000000e+00,2.400000000000000000e+01,9.300000000000000000e+01,2.700000000000000000e+01,3.300000000000000000e+01,4.200000000000000000e+01,5.040000000000000568e+01,6.600000000000000000e+01,5.200000000000000000e+01,6.700000000000000000e+01,8.000000000000000000e+00
4.300000000000000000e+01,2.700000000000000000e+01,6.200000000000000000e+01,3.000000000000000000e+00,2.800000000000000000e+01,8.200000000000000000e+01,1.800000000000000000e+01,8.700000000000000000e+01,9.000000000000000000e+01,3.200000000000000000e+01,5.880000000000000426e+01
9.800000000000000000e+01,2.000000000000000000e+00,8.800000000000000000e+01,3.500000000000000000e+01,8.400000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,1.400000000000000000e+01,7.200000000000000000e+01,5.900000000000000000e+01,3.780000000000000426e+01
5.600000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,9.200000000000000000e+01,7.500000000000000000e+01,1.018500000000000085e+02,8.000000000000000000e+01,2.000000000000000000e+00,5.700000000000000000e+01,9.300000000000000000e+01
7.500000000000000000e+01,5.700000000000000000e+01,7.600000000000000000e+01,2.600000000000000000e+01,9.000000000000000000e+00,1.100000000000000000e+01,7.500000000000000000e+01,6.000000000000000000e+00,7.700000000000000000e+01,6.615000000000000568e+01,2.200000000000000000e+01
4.500000000000000000e+01,5.600000000000000000e+01,5.200000000000000000e+01,8.200000000000000000e+01,4.300000000000000000e+01,3.200000000000000000e+01,5.600000000000000000e+01,6.000000000000000000e+01,8.200000000000000000e+01,8.700000000000000000e+01,9.327500000000000568e+01
9.500000000000000000e+01,7.400000000000000000e+01,2.100000000000000000e+01,4.800000000000000000e+01,9.200000000000000000e+01,3.700000000000000000e+01,1.600000000000000000e+01,4.400000000000000000e+01,4.700000000000000000e+01,2.255000000000000071e+01,8.200000000000000000e+01
4.100000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+01,9.000000000000000000e+00,7.900000000000000000e+01,8.000000000000000000e+00,5.900000000000000000e+01,4.700000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+00,8.295000000000000284e+01
9.300000000000000000e+01,9.900000000000000000e+01,2.300000000000000000e+01,1.300000000000000000e+01,3.100000000000000000e+01,5.200000000000000000e+01,4.800000000000000000e+01,7.700000000000000000e+01,5.300000000000000000e+01,6.000000000000000000e+00,8.200000000000000000e+01
5.100000000000000000e+01,4.000000000000000000e+01,1.700000000000000000e+01,8.400000000000000000e+01,7.900000000000000000e+01,2.100000000000000000e+01,7.900000000000000000e+01,3.800000000000000000e+01,6.200000000000000000e+01,8.610000000000000853e+01,3.600000000000000000e+01
7.000000000000000000e+01,9.800000000000000000e+01,3.000000000000000000e+01,8.200000000000000000e+01,1.600000000000000000e+01,6.600000000000000000e+01,4.100000000000000000e+01,6.600000000000000000e+01,6.800000000000000000e+01,8.085000000000000853e+01,4.800000000000000000e+01
4.700000000000000000e+01,6.300000000000000000e+01,7.000000000000000000e+01,2.800000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+01,6.500000000000000000e+01,0.000000000000000000e+00,7.600000000000000000e+01,7.140000000000000568e+01
3.200000000000000000e+01,7.200000000000000000e+01,6.300000000000000000e+01,1.400000000000000000e+01,2.500000000000000052e-04,2.200000000000000000e+01,3.200000000000000000e+01,7.800000000000000000e+01,5.000000000000000000e+00,8.200000000000000000e+01,3.500000000000000000e+01
9.500000000000000000e+01,3.600000000000000000e+01,1.000000000000000000e+01,4.300000000000000000e+01,4.200000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.300000000000000000e+01,6.000000000000000000e+00,7.979999999999999716e+01
5.300000000000000000e+01,5.200000000000000000e+01,1.300000000000000000e+01,8.500000000000000000e+01,3.300000000000000000e+01,6.400000000000000000e+01,2.500000000000000000e+01,1.200000000000000000e+01,9.200000000000000000e+01,8.925000000000000000e+01,3.100000000000000000e+01
5.500000000000000000e+01,8.700000000000000000e+01,5.600000000000000000e+01,8.700000000000000000e+01,6.700000000000000000e+01,3.400000000000000000e+01,5.400000000000000000e+01,7.900000000000000000e+01,6.200000000000000000e+01,4.000000000000000000e+01,9.634999999999999432e+01
3.602732013549980650e+01,6.289429092983738201e+01,2.116714883776296574e+01,9.727110634208656847e+00,8.688927836132410221e+01,3.057983051064299573e+01,2.957133894310916844e+01,1.007791633680048449e+02,3.975328213980933612e+01,1.127239571747268343e+01,3.598756961370433438e-02
6.200000000000000000e+01,7.300000000000000000e+01,6.600000000000000000e+01,3.800000000000000000e+01,8.700000000000000000e+01,7.100000000000000000e+01,4.700000000000000000e+01,5.100000000000000000e+01,1.800000000000000000e+01,9.122499999999999432e+01,3.279999999999999716e+01
1.500000000000000000e+01,6.100000000000000000e+01,6.300000000000000000e+01,8.600000000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+01,7.000000000000000000e+01,1.800000000000000000e+01,7.900000000000000000e+01,9.000000000000000000e+00,9.029999999999999716e+01
7.700000000000000000e+01,6.400000000000000000e+01,5.000000000000000000e+00,8.100000000000000000e+01,3.900000000000000000e+01,6.700000000000000000e+01,2.700000000000000000e+01,2.500000000000000000e+01,3.500000000000000000e+01,9.100000000000000000e+01,9.660000000000000853e+01
9.500000000000000000e+01,6.500000000000000000e+01,8.600000000000000000e+01,6.300000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,9.600000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,9.800000000000000000e+01,1.029000000000000057e+02
1.400000000000000000e+01,1.000000000000000000e+01,2.400000000000000000e+01,4.500000000000000000e+01,8.000000000000000000e+00,3.900000000000000000e+01,1.600000000000000000e+01,5.900000000000000000e+01,9.500000000000000000e+01,4.200000000000000000e+01,9.135000000000000853e+01
6.300000000000000000e+01,2.800000000000000000e+01,8.400000000000000000e+01,7.600000000000000000e+01,1.100000000000000000e+01,4.100000000000000000e+01,6.500000000000000000e+01,7.400000000000000000e+01,3.100000000000000000e+01,5.100000000000000000e+01,9.554999999999999716e+01
3.200000000000000000e+01,9.200000000000000000e+01,8.000000000000000000e+00,9.700000000000000000e+01,6.900000000000000000e+01,9.000000000000000000e+00,4.100000000000000000e+01,6.000000000000000000e+01,9.000000000000000000e+01,6.700000000000000000e+01,1.039500000000000028e+02
2.000000000000000000e+01,9.200000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+01,8.700000000000000000e+01,8.500000000000000000e+01,2.900000000000000000e+01,9.000000000000000000e+01,7.100000000000000000e+01,9.765000000000000568e+01,5.900000000000000000e+01
8.000000000000000000e+01,5.700000000000000000e+01,6.700000000000000000e+01,1.500000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01,9.500000000000000000e+01,1.500000000000000000e+01,9.000000000000000000e+00,1.039500000000000028e+02,3.900000000000000000e+01
6.168526684166751295e+01,1.321584497548585091e+02,9.730533860163032500e+01,2.913325070052630750e+01,1.982310962032272883e+01,1.178903358271601718e+02,8.137394480255784046e+00,4.962083996328784963e+01,1.292672520169387269e+02,3.268653081269908967e+01,3.598731836499446946e-02
6.629792390652923473e+01,6.649135086903771708e+01,4.756548004300168486e+01,4.223785797197447955e+00,5.200162505194357188e+00,7.111419981555015113e+01,1.383774473927989561e+02,4.532773210511085438e+01,3.809744163576668541e+01,2.877838537137457919e+01,3.598701704156863357e-02
5.589035498142953884e+01,5.907999758592131911e+01,6.870180052042401542e+01,7.510495980148860440e+01,6.716403553803013438e+01,1.212643225951082115e+02,6.049300690019651938e+01,9.643951957605402470e+01,6.879230446063688476e+01,2.709616684660473140e+01,3.598660120436700249e-02
8.026060243936848337e+01,3.515345480653117249e+01,6.532509103214407276e+01,2.712244377422521779e+01,6.377835503196038758e+01,1.373657417413787662e+01,1.106669404355667297e+02,1.119849117458278727e+02,1.103985764658005735e+02,3.862500128516671793e+01,3.598668640049958178e-02
1.254167755635794208e+02,9.577984602714201046e+00,8.551353453676578908e+01,1.070032279635644556e+02,8.627988202918974991e+01,1.269042542950058916e+01,1.193984256216083395e+01,7.335594803289387755e+01,4.834376502746560789e+01,6.512812301911573343e+01,3.598703682951938376e-02
6.674403764207542622e+01,2.821294919202978946e+01,7.969301349248763700e+01,7.648329738530731170e+00,6.877585649667315693e+01,-8.310249304568357331e+01,1.785366248198503980e+00,6.238264729400512465e+01,5.291648410994049812e+01,3.405857898075929313e+01,3.598725883079957610e-02
1.160990424389615185e+02,4.201427362948078326e+01,8.824000729201145532e+01,7.096361053051469980e+01,9.236790094545764163e+00,2.049464212192315671e+00,8.333949025349782858e+01,1.474276548217140714e+02,6.449919151028103670e+01,6.122581053503716930e+01,3.598707189570186926e-02
