n,K1,K2,K3,K4,g1,g2,k1,k2
6.275880499438223,2.5178073209242817,4.291656399820651,5.118408271999819,9.120007495424442,5.430181574833433,4.77736187306051,9.596281265368365,0.08355125488226012
