n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
7.000000000000000000e+00,6.700000000000000000e+01,5.100000000000000000e+01,6.200000000000000000e+01,4.900000000000000000e+01,7.000000000000000000e+00,4.721484375000000000e+01,0.000000000000000000e+00,2.900000000000000000e+01,5.900000000000000000e+01,4.703671874999999858e+01
3.000000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,4.300000000000000000e+01,8.100000000000000000e+01,1.300000000000000000e+01,8.000000000000000000e+01,1.100000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+01,1.600000000000000000e+01
1.400000000000000000e+01,7.100000000000000000e+01,6.100000000000000000e+01,4.800000000000000000e+01,3.200000000000000000e+01,8.400000000000000000e+01,4.500000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,1.680000000000000071e+01,6.700000000000000000e+01
2.700000000000000000e+01,6.000000000000000000e+00,2.200000000000000000e+01,6.200000000000000000e+01,4.300000000000000000e+01,3.800000000000000000e+01,7.300000000000000000e+01,8.800000000000000000e+01,4.400000000000000000e+01,6.003575134277343750e+01,5.648906250000000284e+01
1.300000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,3.800000000000000000e+01,6.600000000000000000e+01,5.100000000000000000e+01,1.800043945312500071e+01,6.000000000000000000e+00,6.400000000000000000e+01,8.504604492187499432e+01,2.500061035156250000e+01
5.100000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+01,9.900000000000000000e+01,8.100000000000000000e+01,7.300000000000000000e+01,7.600000000000000000e+01,9.500000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+00,2.600000000000000000e+01
2.100000000000000000e+01,5.000000000000000000e+01,1.600000000000000000e+01,4.700000000000000000e+01,4.200000000000000000e+01,2.600000000000000000e+01,7.700000000000000000e+01,4.000000000000000000e+00,9.500000000000000000e+01,8.400000000000000000e+01,1.901484375000000071e+01
3.900000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+01,5.800000000000000000e+01,8.200000000000000000e+01,9.100000000000000000e+01,9.700000000000000000e+01,7.200000000000000000e+01,5.800000000000000000e+01
3.900000000000000000e+01,6.000000000000000000e+00,7.700000000000000000e+01,4.500000000000000000e+01,2.300000000000000000e+01,7.700000000000000000e+01,4.000000000000000000e+00,3.800000000000000000e+01,7.400000000000000000e+01,3.300000000000000000e+01,1.900000000000000000e+01
2.800000000000000000e+01,2.000000000000000000e+01,6.000000000000000000e+00,7.800000000000000000e+01,6.900000000000000000e+01,4.900000000000000000e+01,8.000000000000000000e+01,4.800000000000000000e+01,6.200000000000000000e+01,7.841019744873045738e+01,1.721274642944335653e+01
2.000000000000000000e+01,3.400000000000000000e+01,3.000000000000000000e+00,2.900000000000000000e+01,9.300000000000000000e+01,3.600000000000000000e+01,5.880000000000000426e+01,2.700000000000000000e+01,8.800000000000000000e+01,6.000000000000000000e+01,8.500000000000000000e+01
9.000000000000000000e+00,6.300000000000000000e+01,8.600000000000000000e+01,9.600000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,8.900000000000000000e+01,6.900000000000000000e+01,7.900000000000000000e+01,4.800000000000000000e+01,4.935000000000000142e+01
3.700000000000000000e+01,8.700000000000000000e+01,9.200000000000000000e+01,5.100000000000000000e+01,4.700000000000000000e+01,6.300000000000000000e+01,3.000000000000000000e+01,4.100000000000000000e+01,7.100000000000000000e+01,6.404999999999999716e+01,3.942499999999999716e+01
4.800000000000000000e+01,4.600000000000000000e+01,8.900000000000000000e+01,7.400000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,3.300000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01,3.150000000000000000e+01,6.500000000000000000e+01
3.800000000000000000e+01,1.100000000000000000e+01,7.300000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,3.300000000000000000e+01,5.900000000000000000e+01,8.800000000000000000e+01,8.400000000000000000e+01,8.403749999999999432e+01,9.700000000000000000e+01
4.700000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+01,6.600000000000000000e+01,1.800000000000000000e+01,1.300000000000000000e+01,5.500000000000000000e+01,8.500000000000000000e+01,2.600000000000000000e+01,1.004500000000000028e+02,2.152499999999999858e+01
2.000000000000000000e+01,5.200000000000000000e+01,6.600000000000000000e+01,1.900000000000000000e+01,8.000000000000000000e+00,5.100000000000000000e+01,8.900000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,1.500000000000000000e+01,6.300000000000000000e+01
1.500000000000000000e+01,8.200000000000000000e+01,5.000000000000000000e+01,9.600000000000000000e+01,6.700000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,7.700000000000000000e+01,6.900000000000000000e+01,8.600000000000000000e+01,1.500000000000000000e+01
3.000000000000000000e+01,7.500000000000000000e+01,4.600000000000000000e+01,1.000000000000000000e+01,5.700000000000000000e+01,4.800000000000000000e+01,7.100000000000000000e+01,5.600000000000000000e+01,9.900000000000000000e+01,4.908461380004883523e+01,8.045172119140625000e+01
8.700000000000000000e+01,3.600000000000000000e+01,1.100000000000000000e+01,1.400000000000000000e+01,4.500000000000000000e+01,9.300000000000000000e+01,8.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+01,3.500000000000000000e+01,5.308693695068360796e+01
1.600000000000000000e+01,1.400000000000000000e+01,9.100000000000000000e+01,6.600000000000000000e+01,9.000000000000000000e+00,9.500000000000000000e+01,1.300000000000000000e+01,3.200000000000000000e+01,2.900000000000000000e+01,6.400000000000000000e+01,9.613161926269532387e+01
7.000000000000000000e+01,2.600000000000000000e+01,3.000000000000000000e+01,3.600000000000000000e+01,7.500000000000000000e+01,4.000000000000000000e+01,6.300000000000000000e+01,9.500000000000000000e+01,1.900000000000000000e+01,8.622304687499999432e+01,7.640625000000000000e+01
2.800000000000000000e+01,6.600000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+00,7.200000000000000000e+01,8.000000000000000000e+00,5.700000000000000000e+01,9.430000000000001137e+01,2.000000000000000000e+01,3.900000000000000000e+01,5.329999999999999716e+01
3.800000000000000000e+01,5.000000000000000000e+00,9.200000000000000000e+01,5.800000000000000000e+01,6.900000000000000000e+01,9.800000000000000000e+01,9.100000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,8.800000000000000000e+01
7.500000000000000000e+01,5.600000000000000000e+01,2.400000000000000000e+01,4.500000000000000000e+01,8.400000000000000000e+01,9.100000000000000000e+01,9.800000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,2.213749999999999929e+01,5.323125000000000284e+01
3.500000000000000000e+01,8.900000000000000000e+01,1.800000000000000000e+01,9.700000000000000000e+01,5.700000000000000000e+01,7.300000000000000000e+01,3.300000000000000000e+01,2.900000000000000000e+01,9.800000000000000000e+01,8.599335937500001137e+01,3.100302734374999858e+01
2.700000000000000000e+01,8.600000000000000000e+01,2.600000000000000000e+01,8.000000000000000000e+00,2.800000000000000000e+01,4.600000000000000000e+01,9.900000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,4.100000000000000000e+01,1.027520782470703296e+02
6.300000000000000000e+01,2.000000000000000000e+00,8.800000000000000000e+01,3.600000000000000000e+01,8.900000000000000000e+01,4.400000000000000000e+01,6.700000000000000000e+01,3.600000000000000000e+01,1.800000000000000000e+01,9.576249999999998863e+01,2.006250000000000000e+01
5.600000000000000000e+01,5.000000000000000000e+00,4.100000000000000000e+01,5.900000000000000000e+01,6.600000000000000000e+01,5.900000000000000000e+01,7.200000000000000000e+01,5.000000000000000000e+00,2.700000000000000000e+01,7.000000000000000000e+01,6.290625000000000000e+01
2.500000000000000000e+01,5.000000000000000000e+01,4.900000000000000000e+01,5.100000000000000000e+01,7.500000000000000000e+01,8.800000000000000000e+01,9.400000000000000000e+01,6.700000000000000000e+01,1.700000000000000000e+01,9.634999999999999432e+01,5.726875000000001137e+01
5.100000000000000000e+01,6.100000000000000000e+01,8.000000000000000000e+01,1.900000000000000000e+01,3.600000000000000000e+01,5.100000000000000000e+01,2.900000000000000000e+01,7.500000000000000000e+01,9.900000000000000000e+01,6.500000000000000000e+01,8.045007324218750000e+01
3.400000000000000000e+01,3.500000000000000000e+01,8.000000000000000000e+01,4.400000000000000000e+01,7.500000000000000000e+01,4.000000000000000000e+01,1.000000000000000000e+00,5.800000000000000000e+01,8.300000000000000000e+01,3.543750000000000000e+01,9.441249999999999432e+01
1.000000000000000000e+01,5.400000000000000000e+01,8.300000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,7.000000000000000000e+01,1.113282546997070099e+01,5.600000000000000000e+01,1.027545707702636832e+02
5.500000000000000000e+01,1.800000000000000000e+01,2.100000000000000000e+01,6.500000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+00,2.800000000000000000e+01,2.100000000000000000e+01,6.300000000000000000e+01,2.227499999999999858e+01,9.441249999999999432e+01
7.700000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,7.000000000000000000e+01,6.900000000000000000e+01,2.000000000000000000e+01,7.600000000000000000e+01,6.400000000000000000e+01,3.300000000000000000e+01,8.000000000000000000e+01,5.144760742187500568e+01
5.900000000000000000e+01,1.600000000000000000e+01,7.000000000000000000e+00,6.200000000000000000e+01,7.600000000000000000e+01,9.500000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,1.400000000000000000e+01,6.559999999999999432e+01,2.100000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,9.600000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,7.300000000000000000e+01,7.000000000000000000e+00,5.700000000000000000e+01,8.000000000000000000e+00,7.600000000000000000e+01,1.742500000000000071e+01
7.200000000000000000e+01,5.900000000000000000e+01,4.400000000000000000e+01,5.900000000000000000e+01,5.600000000000000000e+01,4.200000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,9.900000000000000000e+01,3.400000000000000000e+01,6.302460937499999716e+01
6.100000000000000000e+01,2.200000000000000000e+01,2.700000000000000000e+01,9.600000000000000000e+01,1.400000000000000000e+01,3.500000000000000000e+01,7.000000000000000000e+00,5.700000000000000000e+01,2.400000000000000000e+01,1.155000000000000071e+01,9.300000000000000000e+01
5.900000000000000000e+01,4.400000000000000000e+01,7.000000000000000000e+01,3.700000000000000000e+01,8.000000000000000000e+00,1.300000000000000000e+01,8.000000000000000000e+00,8.600000000000000000e+01,1.700000000000000000e+01,8.100000000000000000e+01,8.300000000000000000e+01
3.400000000000000000e+01,4.300000000000000000e+01,5.900000000000000000e+01,7.500000000000000000e+01,9.100000000000000000e+01,1.400000000000000000e+01,9.100000000000000000e+01,4.500000000000000000e+01,8.400000000000000000e+01,3.000000000000000000e+00,4.514999999999999858e+01
5.100000000000000000e+01,5.100000000000000000e+01,3.000000000000000000e+01,7.300000000000000000e+01,5.000000000000000000e+01,1.800000000000000000e+01,7.000000000000000000e+01,9.400000000000000000e+01,6.100000000000000000e+01,7.286808471679688637e+01,1.027563835144043054e+02
1.000000000000000000e+01,3.700000000000000000e+01,8.000000000000000000e+01,4.300000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,5.700000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01,7.300000000000000000e+01,7.875000000000000000e+01
9.900000000000000000e+01,2.900000000000000000e+01,9.900000000000000000e+01,2.400000000000000000e+01,9.600000000000000000e+01,7.800000000000000000e+01,7.300000000000000000e+01,6.400000000000000000e+01,4.800000000000000000e+01,1.800000000000000000e+01,6.302460937499999716e+01
1.900000000000000000e+01,7.500000000000000000e+01,7.200000000000000000e+01,2.300000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00,9.400000000000000000e+01,6.400000000000000000e+01,1.500000000000000000e+01,7.995000000000000284e+01,9.327500000000000568e+01
9.200000000000000000e+01,6.300000000000000000e+01,0.000000000000000000e+00,9.800000000000000000e+01,1.200000000000000000e+01,2.100000000000000000e+01,4.100000000000000000e+01,3.600000000000000000e+01,8.400000000000000000e+01,3.600000000000000000e+01,5.800000000000000000e+01
9.500000000000000000e+01,6.900000000000000000e+01,8.900000000000000000e+01,2.700000000000000000e+01,4.200000000000000000e+01,9.600000000000000000e+01,4.800000000000000000e+01,2.100000000000000000e+01,1.700000000000000000e+01,9.942500000000001137e+01,7.481787109375000000e+01
7.800000000000000000e+01,3.300000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,6.700000000000000000e+01,8.800000000000000000e+01,1.900000000000000000e+01,8.800000000000000000e+01,6.400000000000000000e+01,9.240000000000000568e+01,4.400000000000000000e+01
7.700000000000000000e+01,8.700000000000000000e+01,8.000000000000000000e+01,3.200000000000000000e+01,3.400000000000000000e+01,9.100000000000000000e+01,7.200000000000000000e+01,2.300000000000000000e+01,2.100000000000000000e+01,4.900000000000000000e+01,8.609999999999999432e+01
4.800000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,4.000000000000000000e+00,6.900000000000000000e+01,1.500000000000000000e+01,7.600000000000000000e+01,7.000000000000000000e+01,4.100000000000000000e+01,2.411249999999999716e+01,2.090625000000000000e+01
7.600000000000000000e+01,6.400000000000000000e+01,9.500000000000000000e+01,5.000000000000000000e+01,2.500000000000000000e+01,4.600000000000000000e+01,2.000000000000000000e+00,8.500000000000000000e+01,4.600000000000000000e+01,3.360000000000000142e+01,9.700000000000000000e+01
7.300000000000000000e+01,6.900000000000000000e+01,9.000000000000000000e+00,6.800000000000000000e+01,6.600000000000000000e+01,9.300000000000000000e+01,4.400000000000000000e+01,1.000000000000000000e+01,4.300000000000000000e+01,6.951250000000001705e+01,2.500000000000000000e+01
3.422421124030529427e+01,1.514283043683499841e+01,9.735944634444516055e+01,9.986974239240105078e-01,7.296418633450932134e+01,3.746317589188786457e+01,8.839247720210511261e+01,1.909803736606055580e+01,8.005707992810241080e+01,6.656430381608080893e+01,1.305960610294114943e+01
4.100000000000000000e+01,8.000000000000000000e+00,3.900000000000000000e+01,2.500000000000000000e+01,9.600000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,5.700000000000000000e+01,7.400000000000000000e+01,8.300000000000000000e+01,8.610000000000000853e+01
4.600000000000000000e+01,2.000000000000000000e+01,4.100000000000000000e+01,9.600000000000000000e+01,9.400000000000000000e+01,8.100000000000000000e+01,9.000000000000000000e+01,7.000000000000000000e+01,9.600000000000000000e+01,2.200000000000000000e+01,6.090000000000000568e+01
6.300000000000000000e+01,8.100000000000000000e+01,2.700000000000000000e+01,3.900000000000000000e+01,6.000000000000000000e+01,4.900000000000000000e+01,7.900000000000000000e+01,3.000000000000000000e+01,7.100000000000000000e+01,1.800000000000000000e+01,4.980000000000000426e+01
4.600000000000000000e+01,2.200000000000000000e+01,4.700000000000000000e+01,7.800000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,1.000000000000000000e+00,8.200000000000000000e+01,8.800000000000000000e+01,5.500000000000000000e+01,7.979999999999999716e+01
5.500000000000000000e+01,4.500000000000000000e+01,9.700000000000000000e+01,8.100000000000000000e+01,6.700000000000000000e+01,2.700000000000000000e+01,4.900000000000000000e+01,2.100000000000000000e+01,8.000000000000000000e+01,4.600000000000000000e+01,4.514999999999999858e+01
3.500000000000000000e+01,3.300000000000000000e+01,5.700000000000000000e+01,8.800000000000000000e+01,5.700000000000000000e+01,4.900000000000000000e+01,8.800000000000000000e+01,9.600000000000000000e+01,5.300000000000000000e+01,8.500000000000000000e+01,9.345000000000000284e+01
1.300000000000000000e+01,7.000000000000000000e+00,6.100000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00,8.700000000000000000e+01,5.500000000000000000e+01,8.400000000000000000e+01,6.700000000000000000e+01,8.808750000000000568e+01,9.960000000000000853e+01
5.500000000000000000e+01,5.700000000000000000e+01,2.800000000000000000e+01,2.500000000000000000e+01,8.700000000000000000e+01,8.300000000000000000e+01,6.500000000000000000e+01,7.400000000000000000e+01,5.600000000000000000e+01,7.607236328125000568e+01,5.979572753906249716e+01
4.600000000000000000e+01,7.200000000000000000e+01,7.300000000000000000e+01,7.200000000000000000e+01,2.700000000000000000e+01,6.500000000000000000e+01,5.300000000000000000e+01,9.900000000000000000e+01,2.400000000000000000e+01,1.700000000000000000e+01,8.295000000000000284e+01
5.200000000000000000e+01,5.800000000000000000e+01,8.300000000000000000e+01,1.800000000000000000e+01,3.100000000000000000e+01,5.900000000000000000e+01,3.000000000000000000e+01,4.100000000000000000e+01,6.100000000000000000e+01,8.917500000000001137e+01,9.961875000000000568e+01
5.309792029451384110e+01,6.210862306450290760e+01,5.825346365106411639e+01,6.888204951428976486e+00,5.940113030567901831e+01,1.075952167863049453e+02,8.567617099665082492e+01,4.319238239390340084e+01,2.006745104679405500e+01,3.771086581856470588e+01,4.759098054767894014e-03
5.700000000000000000e+01,7.700000000000000000e+01,8.500000000000000000e+01,1.300000000000000000e+01,8.700000000000000000e+01,4.000000000000000000e+01,3.400000000000000000e+01,5.800000000000000000e+01,1.400000000000000000e+01,3.300000000000000000e+01,7.875000000000000000e+01
5.700000000000000000e+01,4.100000000000000000e+01,3.200000000000000000e+01,4.700000000000000000e+01,2.000000000000000000e+00,1.400000000000000000e+01,5.100000000000000000e+01,6.500000000000000000e+01,3.100000000000000000e+01,9.840625000000000000e+01,5.818124999999999858e+01
8.600000000000000000e+01,8.000000000000000000e+01,8.400000000000000000e+01,8.000000000000000000e+00,1.500000000000000000e+01,8.400000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+01,5.700000000000000000e+01,3.400000000000000000e+01,7.979999999999999716e+01
5.900000000000000000e+01,1.300000000000000000e+01,3.600000000000000000e+01,5.600000000000000000e+01,8.100000000000000000e+01,7.800000000000000000e+01,8.400000000000000000e+01,3.600000000000000000e+01,3.000000000000000000e+00,3.700000000000000000e+01,6.300000000000000000e+01
9.190991022189538739e+01,7.978994170831353472e+01,3.984905587749083544e+00,5.730976248558941677e+01,7.914874732355033871e+01,1.765807459110063604e+01,1.572127366207604027e+01,7.717468900024671541e+01,5.134098386292932048e+01,-7.841005223184032147e-01,4.551246524554143491e+01
7.700000000000000000e+01,4.700000000000000000e+01,5.200000000000000000e+01,3.900000000000000000e+01,9.900000000000000000e+01,2.700000000000000000e+01,3.900000000000000000e+01,2.900000000000000000e+01,5.600000000000000000e+01,8.100000000000000000e+01,1.785000000000000142e+01
7.000000000000000000e+01,5.300000000000000000e+01,6.400000000000000000e+01,4.900000000000000000e+01,7.500000000000000000e+01,3.500000000000000000e+01,8.600000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,5.913750000000000284e+01,4.454999999999999716e+01
7.800000000000000000e+01,9.300000000000000000e+01,8.600000000000000000e+01,5.000000000000000000e+01,9.100000000000000000e+01,3.500000000000000000e+01,7.400000000000000000e+01,2.000000000000000000e+01,7.900000000000000000e+01,5.639514160156250000e+01,5.020705566406250142e+01
9.800000000000000000e+01,4.500000000000000000e+01,5.500000000000000000e+01,7.100000000000000000e+01,1.500000000000000000e+01,8.300000000000000000e+01,8.000000000000000000e+01,3.000000000000000000e+01,4.100000000000000000e+01,6.509144592285156250e+01,8.283885803222656818e+01
2.419090467412266676e+01,1.056191109527514840e+02,4.714374782958579146e+01,1.327448089809019827e+01,2.366044429405033611e+01,-6.375083250716974880e-04,3.091815197941958360e+01,1.165068887283787546e+01,7.076204743119200202e+01,9.679122513151321527e+01,4.758656932451131930e-03
8.000000000000000000e+01,8.300000000000000000e+01,9.100000000000000000e+01,3.700000000000000000e+01,8.800000000000000000e+01,9.800000000000000000e+01,8.700000000000000000e+01,7.800000000000000000e+01,6.000000000000000000e+00,8.715000000000000568e+01,2.600000000000000000e+01
1.831897520408710278e+01,4.931460333374484151e+01,6.227332432399221318e+01,9.639543496039536308e+01,2.751940608708868297e+01,1.053617237777406146e+01,7.797952186947873088e+01,8.904053588381165696e+01,2.313847671846428256e+01,1.121125029247862699e+02,4.758536194449813732e-03
3.023864598671153203e+01,1.115056369406676993e+02,2.267458191013001567e+01,1.150747232188153362e+02,3.329298808330775472e+01,3.859745114802203148e+01,2.617493654880195919e+00,4.714375504655995641e+00,1.153418517493974349e+02,1.150155673617912413e+02,4.758591733922642661e-03
3.316655986869271544e+01,7.574015253379957358e+01,4.741672828236343662e+01,7.244413171506727167e+01,6.410491743000309839e+01,4.831486784078315111e+01,9.057450153840227358e+01,-3.751586183744290838e-04,4.740003336438891779e+01,1.002363947516195708e+02,4.759006130326331845e-03
4.862509855681199156e+01,5.938432135379641608e+01,1.814796245216567527e+01,8.864992001272651123e+01,9.605048343927870746e+01,2.153745780644125318e+01,2.694945483261223274e+01,5.296620808092629318e+01,1.148248280112654918e+01,-7.841011696631648986e-01,7.715918338882246985e+01
7.060741359458266686e+01,8.156425596786752408e+01,2.612481516925188529e+01,9.901434878102186588e+01,1.288745461532391090e+01,5.487241158290577658e+01,2.174931925618101758e+01,6.222146886079173100e+01,7.394879997899116120e+01,3.633937215378274743e+01,4.759867795427549439e-03
6.741445380343323279e+01,7.888736821670551080e+01,3.738936595444261002e+01,9.174551343555970107e+01,9.515657688653502078e+01,8.493799447751734988e+01,7.805475471470430193e+01,7.943746273081134746e+01,1.150197978720225933e+01,4.466619828824664040e+01,4.758612216382997195e-03
6.455539401642118946e+01,1.161253514094016737e+02,1.866058125936924483e+01,9.086021724297913238e+01,6.795202103026738882e+01,5.121426555689949112e+01,5.915817326185853631e+01,8.025670025195596224e+01,1.669812312367898954e+01,6.140094962779370746e+01,4.758199920808532137e-03
1.779719705329647905e-01,6.635972970282696792e+01,1.138548737190693600e+02,2.182198570795881665e+01,1.547696855660622006e+01,8.495303109824419607e+01,1.072235169227627694e+02,2.951519772098563266e+01,7.620848648675887205e+01,1.274393652606388798e+02,3.923389081382067900e+01
9.243753860000525435e+01,1.173773062425821365e+02,7.835478637493187293e+00,7.745049342155814998e+01,9.363072424162174912e+01,6.779425184509118196e+01,3.050952326226974876e+01,3.566241357344151197e+01,7.329806078512467593e+01,8.371645205966065362e+01,4.759066880176280982e-03
5.660139584027494841e-01,2.048042796831158796e+01,2.607171388123238551e-03,8.052601104481094119e-01,8.566343931975131909e+01,6.042048580274777692e+01,6.573325290993730619e+01,2.089693175841253137e+00,1.581950066645088100e+02,3.448610445148730719e+01,8.380785897623431424e+01
1.113824728970344040e+02,8.188391501592630561e+01,1.030825007658117798e+00,5.049217360482431616e+01,4.704628197448555937e+01,1.457195852952509654e+02,1.522007141601162683e-01,7.481866721379384799e+00,1.343568985188166778e+02,1.158599280706972507e+02,7.970278537213749959e-03
