n,K1,K2,K3,K4,g1,g2,k1,k2
2.480186306110317,0.1284834502835439,1.375277851754321,9.447973365011038,3.193251489834219,0.13781051404730427,9.596639251919047,1.085273432988032e-05,6.26254090023819
