n,K1,K2,K3,K4,g1,g2,k1,k2
1.3487250400814776,4.565390691919887,1.9231563389571709,0.25982248015077225,5.573082415876588,9.73760667606796,6.210296282382284,2.3859445098468637,4.101255063177619
