n,K1,K2,K3,K4,g1,g2,k1,k2
1.0516425154352989,6.427477066607225,0.004599547738931921,0.9009495949411791,4.993573218097909,6.502065391597909,4.857055131528657,3.9459284903328946,0.7282619940778529
