n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
7.600000000000000000e+01,8.300000000000000000e+01,5.000000000000000000e+00,2.200000000000000000e+01,3.600000000000000000e+01,7.100000000000000000e+01,9.500000000000000000e+01,2.000000000000000000e+00,3.200000000000000000e+01,6.800000000000000000e+01,1.766406250000000355e+01
3.500000000000000000e+01,9.300000000000000000e+01,1.500000000000000000e+01,8.900000000000000000e+01,6.700000000000000000e+01,8.000000000000000000e+01,2.900000000000000000e+01,8.900000000000000000e+01,5.000000000000000000e+01,6.000000000000000000e+01,6.328749999999999432e+01
7.400000000000000000e+01,2.600000000000000000e+01,4.000000000000000000e+01,4.700000000000000000e+01,8.600000000000000000e+01,8.700000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+01,4.025000000000000000e+01,3.838750000000000284e+01
1.100000000000000000e+01,7.300000000000000000e+01,9.800000000000000000e+01,2.400000000000000000e+01,1.600000000000000000e+01,9.500000000000000000e+01,2.800000000000000000e+01,6.200000000000000000e+01,6.100000000000000000e+01,2.100000000000000000e+01,7.700000000000000000e+01
6.200000000000000000e+01,5.400000000000000000e+01,2.800000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+00,3.900000000000000000e+01,2.400000000000000000e+01,5.000000000000000000e+01,5.300000000000000000e+01,2.400000000000000000e+01,3.985312500000000568e+01
6.126892498332605186e+00,8.402830301788230827e+01,8.070998805080282068e+01,1.323622668254342116e+01,9.054087310597597593e+01,1.054390611817452168e+02,9.753969153347621557e+01,4.816740239528225231e+01,2.827867585872668954e+01,2.735108307465687361e+01,1.765574717987867951e-03
1.200000000000000000e+01,9.700000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+01,5.500000000000000000e+01,2.800000000000000000e+01,5.100000000000000000e+01,9.315000000000000568e+01,3.527500000000000568e+01
5.100000000000000000e+01,8.400000000000000000e+01,4.900000000000000000e+01,7.000000000000000000e+01,9.000000000000000000e+00,4.200000000000000000e+01,2.500000000000000000e+01,9.300000000000000000e+01,9.000000000000000000e+01,2.518778686523437926e+01,5.903002395629881960e+01
8.100000000000000000e+01,9.700000000000000000e+01,3.200000000000000000e+01,4.500000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+01,2.100000000000000000e+01,5.500000000000000000e+01,4.500000000000000000e+01,3.200000000000000000e+01,3.570000000000000284e+01
7.800000000000000000e+01,9.000000000000000000e+00,3.000000000000000000e+01,8.200000000000000000e+01,6.000000000000000000e+00,9.000000000000000000e+01,8.100000000000000000e+01,9.600000000000000000e+01,4.200000000000000000e+01,7.200000000000000000e+01,1.680000000000000071e+01
1.000000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,2.900000000000000000e+01,4.800000000000000000e+01,7.800000000000000000e+01,3.645000000000000284e+01,4.000000000000000000e+01,9.300000000000000000e+01,1.400000000000000000e+01,9.856250000000000000e+01
4.000000000000000000e+00,9.000000000000000000e+01,5.800000000000000000e+01,6.400000000000000000e+01,9.100000000000000000e+01,7.800000000000000000e+01,7.600000000000000000e+01,8.500000000000000000e+01,7.200000000000000000e+01,8.084394912719727699e+01,9.000707244873046875e+01
1.600000000000000000e+01,9.200000000000000000e+01,2.100000000000000000e+01,7.500000000000000000e+01,6.800000000000000000e+01,1.000000000000000000e+01,8.200000000000000000e+01,4.400000000000000000e+01,0.000000000000000000e+00,4.603593750000000284e+01,4.616562500000000568e+01
6.600000000000000000e+01,4.300000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,4.200000000000000000e+01,9.700000000000000000e+01,1.000000000000000000e+00,6.400000000000000000e+01,7.000000000000000000e+00,4.900000000000000000e+01,5.636250000000000426e+01
6.000000000000000000e+00,3.800000000000000000e+01,4.400000000000000000e+01,2.500000000000000000e+01,7.800000000000000000e+01,6.966949462890625000e+01,4.000000000000000000e+00,7.400000000000000000e+01,2.000000000000000000e+00,8.500000000000000000e+01,8.613768310546875284e+01
6.000000000000000000e+01,1.200000000000000000e+01,7.800000000000000000e+01,8.000000000000000000e+01,9.400000000000000000e+01,5.100000000000000000e+01,6.200000000000000000e+01,2.500000000000000000e+01,2.100000000000000000e+01,5.400000000000000000e+01,6.900000000000000000e+01
2.600000000000000000e+01,7.000000000000000000e+01,5.600000000000000000e+01,7.300000000000000000e+01,3.000000000000000000e+00,2.600000000000000000e+01,4.500000000000000000e+01,2.700000000000000000e+01,5.800000000000000000e+01,1.890000000000000213e+01,7.800000000000000000e+01
5.000000000000000000e+01,9.900000000000000000e+01,2.700000000000000000e+01,3.700000000000000000e+01,4.900000000000000000e+01,9.800000000000000000e+01,5.800000000000000000e+01,6.700000000000000000e+01,2.500000000000000000e+01,5.700000000000000000e+01,4.920000000000000284e+01
9.000000000000000000e+00,7.400000000000000000e+01,6.700000000000000000e+01,6.300000000000000000e+01,6.500000000000000000e+01,7.600000000000000000e+01,1.200000000000000000e+01,6.300000000000000000e+01,3.400000000000000000e+01,5.329999999999999716e+01,8.302500000000000568e+01
2.200000000000000000e+01,3.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+00,4.500000000000000000e+01,2.000000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+01,9.870000000000000284e+01,2.200000000000000000e+01
4.100000000000000000e+01,8.800000000000000000e+01,1.000000000000000000e+01,7.200000000000000000e+01,9.800000000000000000e+01,3.100000000000000000e+01,9.300000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+00,1.348750000000000071e+01,9.414547119140624432e+01
8.700000000000000000e+01,4.900000000000000000e+01,8.100000000000000000e+01,9.300000000000000000e+01,6.000000000000000000e+00,1.700000000000000000e+01,1.700000000000000000e+01,4.600000000000000000e+01,9.800000000000000000e+01,4.600000000000000000e+01,5.200000000000000000e+01
5.400000000000000000e+01,9.500000000000000000e+01,7.300000000000000000e+01,4.000000000000000000e+01,9.900000000000000000e+01,4.800000000000000000e+01,5.400000000000000000e+01,3.700000000000000000e+01,8.000000000000000000e+01,9.000000000000000000e+01,3.609375000000000000e+01
7.200000000000000000e+01,1.800000000000000000e+01,2.400000000000000000e+01,5.400000000000000000e+01,6.700000000000000000e+01,5.000000000000000000e+00,4.800000000000000000e+01,3.200000000000000000e+01,8.800000000000000000e+01,7.380000000000001137e+01,8.800000000000000000e+01
4.900000000000000000e+01,8.400000000000000000e+01,2.600000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+00,9.300000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,7.400000000000000000e+01,5.945000000000000284e+01
8.800000000000000000e+01,1.900000000000000000e+01,7.700000000000000000e+01,6.600000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,9.270625000000001137e+01,3.588183593750000000e+01
3.500000000000000000e+01,8.600000000000000000e+01,4.500000000000000000e+01,3.700000000000000000e+01,7.300000000000000000e+01,5.000000000000000000e+00,6.300000000000000000e+01,7.400000000000000000e+01,7.100000000000000000e+01,2.460000000000000142e+01,9.274936447143555540e+01
5.000000000000000000e+01,3.700000000000000000e+01,3.300000000000000000e+01,7.200000000000000000e+01,1.600000000000000000e+01,9.000000000000000000e+01,9.000000000000000000e+01,4.300000000000000000e+01,4.000000000000000000e+01,1.994999999999999929e+01,6.500000000000000000e+01
9.100000000000000000e+01,4.500000000000000000e+01,2.800000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,7.400000000000000000e+01,6.200000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01,3.200000000000000000e+01,9.400000000000000000e+01
1.900000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+01,3.600000000000000000e+01,8.000000000000000000e+00,6.071447753906250000e+01,8.000000000000000000e+00,7.300000000000000000e+01,5.500000000000000000e+01,5.400016479492187216e+01,9.031374206542972161e+01
6.800000000000000000e+01,2.500000000000000000e+01,8.600000000000000000e+01,2.800000000000000000e+01,4.900000000000000000e+01,7.900000000000000000e+01,4.900000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00,7.200000000000000000e+01,4.907460937500000853e+01
8.900000000000000000e+01,1.400000000000000000e+01,5.700000000000000000e+01,8.200000000000000000e+01,3.400000000000000000e+01,7.600000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,7.262457275390625000e+01,6.200000000000000000e+01
6.400000000000000000e+01,7.000000000000000000e+01,3.300000000000000000e+01,9.500000000000000000e+01,9.300000000000000000e+01,3.400000000000000000e+01,1.700000000000000000e+01,2.900000000000000000e+01,4.400000000000000000e+01,9.700000000000000000e+01,3.906093750000000142e+01
7.800000000000000000e+01,3.900000000000000000e+01,7.900000000000000000e+01,7.300000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00,2.800000000000000000e+01,9.500000000000000000e+01,3.895000000000000284e+01,5.842499999999999716e+01,6.500000000000000000e+01
7.800000000000000000e+01,2.700000000000000000e+01,5.700000000000000000e+01,1.100000000000000000e+01,5.900000000000000000e+01,2.700000000000000000e+01,1.200000000000000000e+01,1.900000000000000000e+01,9.600000000000000000e+01,7.900000000000000000e+01,7.100000000000000000e+01
5.300000000000000000e+01,8.000000000000000000e+01,6.300000000000000000e+01,1.800000000000000000e+01,5.300000000000000000e+01,7.500000000000000000e+01,1.700000000000000000e+01,2.700000000000000000e+01,9.000000000000000000e+00,9.430091247558593182e+01,6.075732421875000000e+01
9.800000000000000000e+01,6.900000000000000000e+01,1.000000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+00,9.500000000000000000e+01,6.800000000000000000e+01,6.400000000000000000e+01,9.700000000000000000e+01,5.300000000000000000e+01,3.500000000000000000e+01
6.000000000000000000e+01,4.000000000000000000e+01,8.900000000000000000e+01,6.500000000000000000e+01,4.300000000000000000e+01,1.800000000000000000e+01,4.600000000000000000e+01,4.100000000000000000e+01,1.100000000000000000e+01,8.801953125000000000e+01,8.306652832031250000e+01
7.300000000000000000e+01,5.700000000000000000e+01,3.200000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+01,6.700000000000000000e+01,1.200000000000000000e+01,5.804648437499999147e+01,6.970000000000000284e+01,3.120585937500000284e+01
1.800000000000000000e+01,8.400000000000000000e+01,8.500000000000000000e+01,4.700000000000000000e+01,9.500000000000000000e+01,5.500000000000000000e+01,7.100000000000000000e+01,9.300000000000000000e+01,7.500000000000000000e+01,4.707343749999999716e+01,3.984062500000000284e+01
1.800000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.600000000000000000e+01,7.400000000000000000e+01,4.600000000000000000e+01,2.400000000000000000e+01,1.500000000000000000e+01,6.847499999999999432e+01
5.100000000000000000e+01,1.500000000000000000e+01,4.300000000000000000e+01,9.000000000000000000e+01,8.600000000000000000e+01,9.100000000000000000e+01,6.900000000000000000e+01,5.300000000000000000e+01,3.900000000000000000e+01,8.347771606445311932e+01,9.607048339843750284e+01
7.085009463177314615e+01,9.872130739891342710e-01,3.929777483673257166e+01,1.000521051009385864e+01,1.542859978508870000e+01,3.565271945249415708e+00,1.043673264657037549e+02,4.707225460738779077e+01,4.791864059145867571e+01,3.903363481119311729e+01,1.766297319689654095e-03
8.200000000000000000e+01,4.000000000000000000e+01,9.000000000000000000e+00,7.400000000000000000e+01,8.700000000000000000e+01,1.600000000000000000e+01,3.900000000000000000e+01,6.200000000000000000e+01,5.100000000000000000e+01,5.956186523437500568e+01,8.500000000000000000e+01
6.900000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.400000000000000000e+01,4.500000000000000000e+01,4.800000000000000000e+01,6.355000000000000426e+01,3.300000000000000000e+01
2.400000000000000000e+01,5.800000000000000000e+01,2.000000000000000000e+01,9.300000000000000000e+01,7.000000000000000000e+01,3.400000000000000000e+01,4.000000000000000000e+00,4.200000000000000000e+01,5.100000000000000000e+01,8.913559951782227131e+01,9.313635330200196449e+01
4.700000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,5.800000000000000000e+01,8.000000000000000000e+00,2.300000000000000000e+01,3.600000000000000000e+01,2.400000000000000000e+01,7.900000000000000000e+01,4.612500000000000000e+01,9.942500000000001137e+01
9.000000000000000000e+01,1.700000000000000000e+01,5.300000000000000000e+01,1.400000000000000000e+01,3.200000000000000000e+01,7.600000000000000000e+01,8.800000000000000000e+01,2.400000000000000000e+01,8.000000000000000000e+01,8.270312500000000000e+01,6.610312500000000568e+01
8.900000000000000000e+01,9.500000000000000000e+01,6.100000000000000000e+01,1.700000000000000000e+01,6.000000000000000000e+01,1.500000000000000000e+01,9.800000000000000000e+01,8.100000000000000000e+01,9.400000000000000000e+01,4.556250000000000000e+01,9.856250000000000000e+01
3.600000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,6.800000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,4.800000000000000000e+01,9.600000000000000000e+01,1.900000000000000000e+01,4.200000000000000000e+01,7.700000000000000000e+01
2.100000000000000000e+01,8.300000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,5.100000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,7.400000000000000000e+01,9.300000000000000000e+01,7.593406677246093750e+01,7.989102478027345455e+01
3.800000000000000000e+01,9.100000000000000000e+01,3.200000000000000000e+01,6.500000000000000000e+01,9.800000000000000000e+01,5.300000000000000000e+01,4.900000000000000000e+01,1.000000000000000000e+01,8.800000000000000000e+01,3.075000000000000000e+01,5.637500000000000000e+01
9.700000000000000000e+01,9.600000000000000000e+01,6.100000000000000000e+01,3.900000000000000000e+01,2.000000000000000000e+01,3.900000000000000000e+01,9.500000000000000000e+01,9.900000000000000000e+01,4.900000000000000000e+01,6.000000000000000000e+00,8.200000000000000000e+01
7.200000000000000000e+01,1.100000000000000000e+01,8.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,3.600000000000000000e+01,8.100000000000000000e+01,1.500000000000000000e+01,1.800000000000000000e+01,2.664999999999999858e+01,1.742500000000000071e+01
4.800000000000000000e+01,7.100000000000000000e+01,4.000000000000000000e+00,6.200000000000000000e+01,5.300000000000000000e+01,8.300000000000000000e+01,9.200000000000000000e+01,2.800000000000000000e+01,6.900000000000000000e+01,3.200000000000000000e+01,7.454999999999999716e+01
6.400000000000000000e+01,6.800000000000000000e+01,1.000000000000000000e+01,4.500000000000000000e+01,7.700000000000000000e+01,3.300000000000000000e+01,2.600000000000000000e+01,2.200000000000000000e+01,4.800000000000000000e+01,9.837795410156250853e+01,7.800000000000000000e+01
4.600000000000000000e+01,8.600000000000000000e+01,8.000000000000000000e+01,3.300000000000000000e+01,2.100000000000000000e+01,9.800000000000000000e+01,9.800000000000000000e+01,9.500000000000000000e+01,1.300000000000000000e+01,8.600000000000000000e+01,9.945312500000000000e+01
9.300000000000000000e+01,4.700000000000000000e+01,6.800000000000000000e+01,8.300000000000000000e+01,3.600000000000000000e+01,5.600000000000000000e+01,5.900000000000000000e+01,6.300000000000000000e+01,7.100000000000000000e+01,1.700000000000000000e+01,7.140000000000000568e+01
1.100000000000000000e+01,6.800000000000000000e+01,6.300000000000000000e+01,8.400000000000000000e+01,5.000000000000000000e+00,9.600000000000000000e+01,5.500000000000000000e+01,5.000000000000000000e+01,5.300000000000000000e+01,4.900000000000000000e+01,1.029000000000000057e+02
6.000000000000000000e+01,4.700000000000000000e+01,4.100000000000000000e+01,5.100000000000000000e+01,7.900000000000000000e+01,4.000000000000000000e+01,2.200000000000000000e+01,8.100000000000000000e+01,1.000000000000000000e+01,9.400000000000000000e+01,5.400000000000000000e+01
2.500000000000000000e+01,3.500000000000000000e+01,3.400000000000000000e+01,3.500000000000000000e+01,8.700000000000000000e+01,5.100000000000000000e+01,4.300000000000000000e+01,4.800000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.029000000000000057e+02
4.500000000000000000e+01,2.700000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.800000000000000000e+01,3.000000000000000000e+01,6.700000000000000000e+01,9.100000000000000000e+01,2.300000000000000000e+01,8.610000000000000853e+01,7.400000000000000000e+01
3.200000000000000000e+01,1.300000000000000000e+01,6.700000000000000000e+01,7.100000000000000000e+01,9.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00,5.945000000000000284e+01,9.942500000000001137e+01
3.900000000000000000e+01,2.400000000000000000e+01,7.600000000000000000e+01,9.500000000000000000e+01,4.100000000000000000e+01,5.700000000000000000e+01,7.100000000000000000e+01,5.300000000000000000e+01,1.500000000000000000e+01,8.200000000000000000e+01,2.730000000000000071e+01
5.100000000000000000e+01,3.500000000000000000e+01,7.300000000000000000e+01,2.800000000000000000e+01,3.900000000000000000e+01,6.700000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+01,4.800000000000000000e+01,1.008000000000000114e+02,6.800000000000000000e+01
2.200000000000000000e+01,4.000000000000000000e+00,7.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,5.400000000000000000e+01,2.900000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,9.405507812499999432e+01,9.024960937499999147e+01
7.100000000000000000e+01,3.500000000000000000e+01,3.800000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+01,9.000000000000000000e+01,1.400000000000000000e+01,2.300000000000000000e+01,5.700000000000000000e+01,4.961249999999999716e+01,1.763750000000000284e+01
6.100000000000000000e+01,7.200000000000000000e+01,3.500000000000000000e+01,6.600000000000000000e+01,2.600000000000000000e+01,5.000000000000000000e+01,4.400000000000000000e+01,4.200000000000000000e+01,9.800000000000000000e+01,5.900000000000000000e+01,5.973749999999999716e+01
5.100000000000000000e+01,9.700000000000000000e+01,4.600000000000000000e+01,5.400000000000000000e+01,3.700000000000000000e+01,3.100000000000000000e+01,8.100000000000000000e+01,1.500000000000000000e+01,4.200000000000000000e+01,7.623749999999999716e+01,4.800000000000000000e+01
4.000000000000000000e+01,5.700000000000000000e+01,9.100000000000000000e+01,3.300000000000000000e+01,7.600000000000000000e+01,5.600000000000000000e+01,8.800000000000000000e+01,9.500000000000000000e+01,8.800000000000000000e+01,3.100000000000000000e+01,1.029000000000000057e+02
1.200000000000000000e+01,1.100000000000000000e+01,3.600000000000000000e+01,3.200000000000000000e+01,1.300000000000000000e+01,2.300000000000000000e+01,1.600000000000000000e+01,4.300000000000000000e+01,1.900000000000000000e+01,1.400000000000000000e+01,1.029000000000000057e+02
5.400000000000000000e+01,3.400000000000000000e+01,4.300000000000000000e+01,6.800000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,8.100000000000000000e+01,6.100000000000000000e+01,7.800000000000000000e+01,1.008000000000000114e+02,5.700000000000000000e+01
6.400000000000000000e+01,8.100000000000000000e+01,9.700000000000000000e+01,4.500000000000000000e+01,2.000000000000000000e+00,3.500000000000000000e+01,5.000000000000000000e+01,5.600000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,6.720000000000000284e+01
-1.917769754768587465e+00,1.243996837549600976e+01,7.190253169518209120e+01,1.103075335682945450e+02,6.366327046386970068e+01,1.260948973682730490e+01,1.662508921801652884e+00,-4.404412178761697660e+00,3.971013910940807534e+01,1.089871961065037596e+02,2.499670150815286007e+01
6.900000000000000000e+01,6.300000000000000000e+01,6.100000000000000000e+01,7.700000000000000000e+01,9.900000000000000000e+01,9.000000000000000000e+00,6.700000000000000000e+01,2.000000000000000000e+00,1.300000000000000000e+01,7.875000000000000000e+01,3.700000000000000000e+01
8.300000000000000000e+01,8.800000000000000000e+01,6.300000000000000000e+01,1.400000000000000000e+01,2.100000000000000000e+01,8.100000000000000000e+01,8.400000000000000000e+01,6.900000000000000000e+01,4.400000000000000000e+01,9.405351562499998863e+01,9.036445312500001137e+01
9.400000000000000000e+01,2.100000000000000000e+01,9.500000000000000000e+01,8.100000000000000000e+01,5.200000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+01,7.500000000000000000e+01,3.800000000000000000e+01,9.029999999999999716e+01,5.300000000000000000e+01
9.840846907523823006e+01,1.619199046273048381e+01,8.561880131643471259e+01,2.594065400432499757e+01,1.038815799219034091e+02,6.745276831230086145e+01,2.863537885242456937e+01,6.201839103463579761e+01,1.845089064198844397e+01,2.449219580724298950e+01,1.766192904599453700e-03
1.002046642440355413e+02,1.182483258481927635e+02,9.452206707949338238e+01,5.948535084943978291e+01,4.383588540441667192e+01,7.834719159140490774e+01,5.174256538164553376e+01,3.314847665221815021e+01,6.966612080763299275e+01,1.854338349209723447e+01,1.766139406100056914e-03
7.805705408270827150e-02,4.149117659819681592e+01,3.341820135247198209e+01,1.140995286286031885e+01,5.279707360149860307e+00,6.195526582801871740e+00,1.275668819396315143e+02,3.593181957412455496e+00,1.514495787227914292e+01,1.751627025514328295e+01,4.083733959759774734e+01
6.898738038264147576e+01,7.556262215940876104e+01,9.152354623480829332e+01,6.367251437425301219e+01,6.232894795314233249e+01,6.468073673782296851e+01,1.475155880276428277e+01,7.517380731471085653e+00,1.130117051821806626e+02,7.347658742172845336e+01,1.766192904599453700e-03
3.711582687412052195e+01,3.514950174880574707e+01,5.415509946818212228e+01,1.891895074030155754e+01,1.707580079203451362e+01,4.884902521668958286e+01,5.588143862953182861e+01,1.082659661409910115e+02,3.487115528860566371e+01,9.410804433888456799e+01,1.766190408539139532e-03
9.111521818576977694e+01,1.628877552635124104e+01,5.568643451163919877e+01,1.168042877278503422e+00,8.199012808609424496e+01,1.450985307438324590e+01,7.943158294201705871e+01,9.119177335194078182e+01,8.812380927288592147e+01,7.103030632289139135e+01,1.766211933786257689e-03
6.043293533292991526e+01,1.344929242178331918e+01,3.620427677057331550e+01,9.115437563665443577e+01,5.126935725646028175e+01,6.633373761677603397e+01,7.599791791373601768e+01,4.976584699256464006e+01,7.786051721825532468e+01,7.867904372210232111e+01,1.766222699462044292e-03
-8.223381461033077433e-02,1.137876820547003263e+02,6.427003515298878256e+01,7.124764472414796046e+01,5.507915654125116589e+01,3.009023798164083274e+01,6.461068274240227538e+01,-4.363964639576943939e-04,7.216940624468725218e+01,7.771131689887958771e+01,4.806541122099329755e+01
5.420266374608580406e+01,6.309115571878772499e+01,8.345629775582530385e+01,4.147961047959383762e+01,8.574853533309783415e+01,6.049899715056855598e+01,7.352840235680321257e+01,4.680319228993376157e+01,1.937365410726319226e+01,1.093943632484277515e+02,1.766107679681705716e-03
1.823261788413589879e-01,9.231226314285848389e+01,9.692318723291262472e+01,6.477196227804330420e+01,7.181513027467772758e+01,5.948902647409552458e+01,6.347313551305603596e+00,1.147849878926431622e+01,4.290412080655281102e+01,8.757648585360631444e+01,1.027642626748486165e+01
8.692880034749686047e+01,7.091675340059560995e+01,1.281299953253192392e+01,6.122054234335190870e+01,1.020929610722213141e+02,3.690219829954864750e+00,4.033266476704547188e+01,4.172814887791265193e+01,4.109548591311245502e+01,1.208856784510140017e+02,1.766107679681705716e-03
