n,K1,K2,K3,K4,g1,g2,k1,k2
1.1980447216118728,5.056266402768224,3.1929550881780577,0.37448633338668,5.189444547793434,2.9820217171747347,0.11361402910585071,3.1041919884277775,0.09630651038179189
