,t,Xi,Xa
0,0.0,1.0,0.0
1,0.20408163265306123,1.2855502111888106,0.04661621674679968
2,0.40816326530612246,1.5321017345496535,0.0782901168076826
3,0.6122448979591837,1.7473946658697714,0.09966970633385572
4,0.8163265306122449,1.9372001097270808,0.11376948394889258
5,1.0204081632653061,2.1060615897098214,0.12276924035959937
6,1.2244897959183674,2.2574214906614922,0.1281889295341884
7,1.4285714285714286,2.3937263867034644,0.13102604594064154
8,1.6326530612244898,2.517091404572461,0.13207138646372543
9,1.836734693877551,2.6293087198945986,0.13193034412904722
10,2.0408163265306123,2.7316286316523644,0.13096186144615285
11,2.2448979591836737,2.8250986902321036,0.12942658396917586
12,2.4489795918367347,2.910695916168619,0.12755108010013871
13,2.6530612244897958,2.989306725363646,0.12552070867830398
14,2.857142857142857,3.06157123662903,0.12342372248776756
15,3.0612244897959187,3.128015480780736,0.12130811281022662
16,3.2653061224489797,3.1891455502057697,0.11922045478501948
17,3.4693877551020407,3.2454462753168283,0.11720552138126704
18,3.673469387755102,3.2973766013186685,0.11530422623382833
19,3.8775510204081636,3.3452897305278304,0.11352228978461941
20,4.081632653061225,3.3894753217261178,0.11185254747005509
21,4.285714285714286,3.4302148161856345,0.11029173381331842
22,4.4897959183673475,3.467777827344438,0.10883799364680889
23,4.6938775510204085,3.5024221408065404,0.10749088211214244
24,4.8979591836734695,3.534393714341906,0.10625136466015137
25,5.1020408163265305,3.563917658457756,0.10511652122468763
26,5.3061224489795915,3.591166164356357,0.1040701000399314
27,5.510204081632653,3.616304383032447,0.10310824561408069
28,5.714285714285714,3.639489570386558,0.1022274203094308
29,5.918367346938775,3.660869752539602,0.10142322044720248
30,6.122448979591837,3.6805837258328675,0.10069037630754192
31,6.326530612244898,3.6987610568280225,0.10002275212952073
32,6.530612244897959,3.7155220823071136,0.09941334611113599
33,6.73469387755102,3.730977909272566,0.0988542904093102
34,6.938775510204081,3.7452304139861043,0.09833683919936054
35,7.142857142857143,3.758371959468437,0.0978500351827707
36,7.346938775510204,3.7704873899429363,0.09739383049404465
37,7.551020408163265,3.7816562819804074,0.09697275341452888
38,7.755102040816327,3.79195288237766,0.0965897178676233
39,7.959183673469388,3.801446108157511,0.09624602341878138
40,8.16326530612245,3.810199546568781,0.09594135527551008
41,8.36734693877551,3.8182714550862973,0.09567378428736978
42,8.571428571428571,3.825714761410893,0.09543976694597443
43,8.775510204081632,3.8325770634694063,0.09523414538499143
44,8.979591836734695,3.83890062941468,0.09505014738014168
45,9.183673469387756,3.844722397625565,0.09487938634919957
46,9.387755102040817,3.8500739767069145,0.09471186135199298
47,9.591836734693878,3.8549823447709572,0.09453658741060719
48,9.795918367346939,3.859498354848159,0.09436769353745036
49,10.0,3.8636632914417923,0.0942145368739598
