n,K1,K2,K3,K4,g1,g2,k1,k2
1.092408423750737,7.17127679104304,7.067927157132439,0.8659551678113067,2.7535291835334936,7.17542987500954,2.154929117061867,4.5342987390671645,0.030286970908971256
