n,K1,K2,K3,K4,g1,g2,k1,k2
1.1354537620180496,7.856407118885921,1.0179465295938526,1.3823271710370706,9.799292856168925,9.992583567743512,0.6551317379978966,3.8189926216311045,0.079817154373087
