,t,Xi,Xa
0,0.0,1.0,0.0
1,0.20408163265306123,1.295617758670018,0.054238776165398184
2,0.40816326530612246,1.5488540241823436,0.08968316651211261
3,0.6122448979591837,1.7672781192970162,0.11303609328127001
4,0.8163265306122449,1.9575628129197915,0.1282674784756636
5,1.0204081632653061,2.1250152361317483,0.13780351418275813
6,1.2244897959183674,2.2736160951130433,0.1432028936421538
7,1.4285714285714286,2.40657301801541,0.14568640030419833
8,1.6326530612244898,2.5264216490526183,0.1461429592757551
9,1.836734693877551,2.6349816467120872,0.14512719916125577
10,2.0408163265306123,2.733754680725574,0.14307869183050909
11,2.2448979591836737,2.8240504389682934,0.14037156637781606
12,2.4489795918367347,2.906953038445859,0.1372917035043039
13,2.6530612244897958,2.9832156258604283,0.13398361866907843
14,2.857142857142857,3.053470477388634,0.1305574825157171
15,3.0612244897959187,3.118305196054937,0.12711342456963515
16,3.2653061224489797,3.1782627246693287,0.12374136896958425
17,3.4693877551020407,3.2338185062126406,0.12050951434009329
18,3.673469387755102,3.285301563642677,0.11742980917824829
19,3.8775510204081636,3.3330047418241335,0.11450906031891575
20,4.081632653061225,3.3772099690255653,0.1117545195222801
21,4.285714285714286,3.418187380495713,0.1091733063823445
22,4.4897959183673475,3.456195318463501,0.10677240832693075
23,4.6938775510204085,3.4914768360195296,0.10455691866560624
24,4.8979591836734695,3.5242117294059945,0.10250955817864198
25,5.1020408163265305,3.5545692758019,0.10062028684564436
26,5.3061224489795915,3.582716767654834,0.09888293167993659
27,5.510204081632653,3.6088109056716844,0.09728993533475129
28,5.714285714285714,3.6329977988186375,0.09583235610323071
29,5.918367346938775,3.65541296432118,0.0944998679184265
30,6.122448979591837,3.6761813276640978,0.09328076035329987
31,6.326530612244898,3.6954172225914754,0.0921619386207215
32,6.530612244897959,3.713218355702553,0.09112379992493276
33,6.73469387755102,3.729678414142752,0.09015243552517531
34,6.938775510204081,3.7449083388216993,0.08925593746137207
35,7.142857142857143,3.759010012243133,0.08843977673739532
36,7.346938775510204,3.7720753681376182,0.08770600660924689
37,7.551020408163265,3.7841863914625455,0.08705326258505819
38,7.755102040816327,3.795415118402133,0.08647676242509011
39,7.959183673469388,3.805823636367425,0.08596830614173322
40,8.16326530612245,3.8154640839962926,0.08551627599950751
41,8.36734693877551,3.824378651153433,0.0851056365150626
42,8.571428571428571,3.832599578930371,0.08471793445717767
43,8.775510204081632,3.8401491596454567,0.08433129884676141
44,8.979591836734695,3.8470905246594813,0.08395281910467962
45,9.183673469387756,3.853510382348645,0.08360815494818882
46,9.387755102040817,3.8594469757965313,0.08329445056364881
47,9.591836734693878,3.864935729829123,0.08300877257099147
48,9.795918367346939,3.87000931113532,0.082748148029114
49,10.0,3.8746976282669365,0.0825095644358789
