n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
2.000000000000000000e+01,1.700000000000000000e+01,4.000000000000000000e+01,7.000000000000000000e+01,2.100000000000000000e+01,6.100000000000000000e+01,6.600000000000000000e+01,2.900000000000000000e+01,8.100000000000000000e+01,4.304999999999999716e+01,4.000000000000000000e+01
8.100000000000000000e+01,4.500000000000000000e+01,1.500000000000000000e+01,2.200000000000000000e+01,1.900000000000000000e+01,4.500000000000000000e+01,8.800000000000000000e+01,4.100000000000000000e+01,8.000000000000000000e+01,7.000229644775390625e+01,5.913563003540039631e+01
5.300000000000000000e+01,5.600000000000000000e+01,6.800000000000000000e+01,9.400000000000000000e+01,6.200000000000000000e+01,8.300000000000000000e+01,3.000000000000000000e+00,8.300000000000000000e+01,8.200000000000000000e+01,2.126249999999999929e+01,6.425234375000000853e+01
4.100000000000000000e+01,1.500000000000000000e+01,8.000000000000000000e+00,6.900000000000000000e+01,4.700000000000000000e+01,3.500000000000000000e+01,6.000000000000000000e+01,3.500000000000000000e+01,5.900000000000000000e+01,8.200000000000000000e+01,2.511718750000000000e+01
5.200000000000000000e+01,8.100000000000000000e+01,1.700000000000000000e+01,4.900000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01,4.100000000000000000e+01,4.700000000000000000e+01,3.700000000000000000e+01,7.700000000000000000e+01,7.314720153808593750e+01
2.800000000000000000e+01,9.900000000000000000e+01,1.500000000000000000e+01,4.700000000000000000e+01,2.300000000000000000e+01,4.700000000000000000e+01,8.400000000000000000e+01,8.600000000000000000e+01,9.800000000000000000e+01,5.945000000000000284e+01,2.972500000000000142e+01
4.100000000000000000e+01,6.300000000000000000e+01,5.100000000000000000e+01,3.700000000000000000e+01,7.800000000000000000e+01,3.000000000000000000e+01,1.500000000000000000e+01,4.500000000000000000e+01,6.900000000000000000e+01,6.701635742187500000e+01,3.339062500000000000e+01
1.100000000000000000e+01,6.200000000000000000e+01,3.900000000000000000e+01,2.700000000000000000e+01,4.900000000000000000e+01,7.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,5.600000000000000000e+01,2.800546874999999858e+01,9.031347656250002842e+01
2.300000000000000000e+01,1.000000000000000000e+01,4.300000000000000000e+01,2.600000000000000000e+01,9.000000000000000000e+01,3.500000000000000000e+01,3.200000000000000000e+01,1.400000000000000000e+01,6.900000000000000000e+01,9.225000000000000000e+01,3.700000000000000000e+01
6.800000000000000000e+01,6.700000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,6.200000000000000000e+01,9.000000000000000000e+01,6.000000000000000000e+01,4.000000000000000000e+01,3.500000000000000000e+01,3.800075378417967897e+01,9.126669158935544601e+01
7.000000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,1.300000000000000000e+01,1.900000000000000000e+01,9.800000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+01,3.026875000000000426e+01,7.345624999999999716e+01
2.000000000000000000e+01,8.600000000000000000e+01,4.600000000000000000e+01,2.700000000000000000e+01,7.700000000000000000e+01,5.500000000000000000e+01,9.900000000000000000e+01,5.800000000000000000e+01,8.000000000000000000e+00,4.718593750000000853e+01,4.813828124999999858e+01
2.300000000000000000e+01,1.800000000000000000e+01,3.300000000000000000e+01,4.200000000000000000e+01,3.900000000000000000e+01,5.400000000000000000e+01,9.000000000000000000e+00,4.600000000000000000e+01,8.800000000000000000e+01,3.700000000000000000e+01,8.295000000000000284e+01
4.300000000000000000e+01,1.100000000000000000e+01,1.500000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,7.300000000000000000e+01,8.900000000000000000e+01,9.000000000000000000e+01,8.700000000000000000e+01,5.653125000000000000e+01,3.611249999999999716e+01
7.400000000000000000e+01,9.300000000000000000e+01,9.000000000000000000e+00,5.500000000000000000e+01,4.900000000000000000e+01,8.700000000000000000e+01,3.300000000000000000e+01,7.600000000000000000e+01,4.900000000000000000e+01,6.786993408203125000e+01,4.903828124999999716e+01
4.600000000000000000e+01,7.600000000000000000e+01,6.700000000000000000e+01,7.400000000000000000e+01,9.500000000000000000e+01,5.800000000000000000e+01,7.900000000000000000e+01,7.300000000000000000e+01,4.800000000000000000e+01,4.407500000000000284e+01,8.302500000000000568e+01
8.500000000000000000e+01,6.000000000000000000e+01,8.100000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+00,6.500000000000000000e+01,7.900000000000000000e+01,5.600000000000000000e+01,4.000000000000000000e+01,6.700000000000000000e+01,6.364855194091796164e+01
6.000000000000000000e+01,6.600000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+01,6.400000000000000000e+01,6.000000000000000000e+01,7.300000000000000000e+01,8.600000000000000000e+01,4.300000000000000000e+01,9.200000000000000000e+01,3.149414062500000000e+01
2.800000000000000000e+01,8.000000000000000000e+00,5.200000000000000000e+01,3.300000000000000000e+01,3.500000000000000000e+01,3.600000000000000000e+01,5.300000000000000000e+01,9.800000000000000000e+01,5.100000000000000000e+01,5.775000000000000000e+01,1.600000000000000000e+01
1.700000000000000000e+01,1.200000000000000000e+01,6.100000000000000000e+01,3.400000000000000000e+01,7.800000000000000000e+01,5.700000000000000000e+01,1.900000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,8.723789062499999147e+01,9.110288314819337074e+01
8.000000000000000000e+00,3.400000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+01,7.724833984375001705e+01,2.300000000000000000e+01,4.400000000000000000e+01,9.100444335937500284e+01,3.118769531250000071e+01
4.300000000000000000e+01,3.600000000000000000e+01,9.800000000000000000e+01,1.000000000000000000e+01,6.900000000000000000e+01,9.600000000000000000e+01,5.000000000000000000e+00,9.800000000000000000e+01,3.900000000000000000e+01,4.000000000000000000e+00,6.300000000000000000e+01
1.600000000000000000e+01,7.800000000000000000e+01,5.400000000000000000e+01,8.100000000000000000e+01,4.500000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,7.700000000000000000e+01,6.200000000000000000e+01,3.600000000000000000e+01,1.029000000000000057e+02
5.800000000000000000e+01,6.500000000000000000e+01,6.900000000000000000e+01,2.900000000000000000e+01,7.900000000000000000e+01,9.300000000000000000e+01,2.800000000000000000e+01,8.700000000000000000e+01,4.000000000000000000e+01,6.559999999999999432e+01,4.100000000000000000e+01
3.200000000000000000e+01,6.800000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,4.300000000000000000e+01,3.400000000000000000e+01,9.700000000000000000e+01,7.800000000000000000e+01,7.600000000000000000e+01,3.723125000000000284e+01,2.296250000000000213e+01
3.700000000000000000e+01,4.800000000000000000e+01,6.400000000000000000e+01,5.500000000000000000e+01,2.100000000000000000e+01,1.500000000000000000e+01,5.700000000000000000e+01,6.100000000000000000e+01,4.900000000000000000e+01,9.000000000000000000e+01,7.300000000000000000e+01
4.247256051748362893e+01,3.000271695129588245e+00,9.614144242913158500e-01,2.662365127171678836e+01,8.905164514817022337e+01,3.857887388996795153e+01,1.768942754085433933e+01,4.276677387631175975e+01,1.115467080042586012e+01,3.082716833160926484e+01,6.591928934226193348e+01
4.000000000000000000e+01,6.900000000000000000e+01,1.300000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00,2.100000000000000000e+01,7.200000000000000000e+01,3.000000000000000000e+01,9.400000000000000000e+01,8.600000000000000000e+01,6.000000000000000000e+01
5.300000000000000000e+01,7.700000000000000000e+01,1.900000000000000000e+01,6.400000000000000000e+01,5.600000000000000000e+01,1.100000000000000000e+01,3.300000000000000000e+01,2.600000000000000000e+01,5.100000000000000000e+01,9.638134002685546875e+01,3.309023437499999432e+01
3.800000000000000000e+01,7.900000000000000000e+01,3.600000000000000000e+01,4.100000000000000000e+01,4.600000000000000000e+01,4.500000000000000000e+01,5.400000000000000000e+01,7.700000000000000000e+01,8.000000000000000000e+01,1.127500000000000036e+01,8.302500000000000568e+01
7.200000000000000000e+01,1.500000000000000000e+01,2.400000000000000000e+01,3.800000000000000000e+01,2.000000000000000000e+01,9.100000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+01,9.211174240112303835e+01,3.341250000000000142e+01
2.600000000000000000e+01,4.900000000000000000e+01,7.200000000000000000e+01,3.300000000000000000e+01,6.600000000000000000e+01,3.900000000000000000e+01,8.000000000000000000e+01,2.500000000000000000e+01,1.800000000000000000e+01,8.600000000000000000e+01,5.200000000000000000e+01
3.400000000000000000e+01,9.800000000000000000e+01,9.300000000000000000e+01,9.100000000000000000e+01,6.600000000000000000e+01,9.400000000000000000e+01,6.600000000000000000e+01,6.300000000000000000e+01,3.000000000000000000e+00,3.900000000000000000e+01,8.800000000000000000e+01
7.200000000000000000e+01,7.400000000000000000e+01,2.600000000000000000e+01,6.600000000000000000e+01,3.100000000000000000e+01,9.600000000000000000e+01,5.500000000000000000e+01,7.300000000000000000e+01,7.900000000000000000e+01,5.300000000000000000e+01,9.604879455566407387e+01
4.600000000000000000e+01,9.100000000000000000e+01,7.800000000000000000e+01,2.600000000000000000e+01,7.500000000000000000e+01,6.200000000000000000e+01,7.100000000000000000e+01,8.800000000000000000e+01,7.900000000000000000e+01,1.260000000000000142e+01,7.800000000000000000e+01
7.800000000000000000e+01,2.100000000000000000e+01,5.000000000000000000e+00,6.700000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+01,3.600000000000000000e+01,9.200000000000000000e+01,4.920000000000000284e+01,9.275068359375001137e+01
5.200000000000000000e+01,7.200000000000000000e+01,2.100000000000000000e+01,2.800000000000000000e+01,3.600000000000000000e+01,7.600000000000000000e+01,8.800000000000000000e+01,4.200000000000000000e+01,7.500000000000000000e+01,8.909999999999999432e+01,6.393750000000000000e+01
7.000000000000000000e+01,2.400000000000000000e+01,6.000000000000000000e+01,7.700000000000000000e+01,7.000000000000000000e+00,4.400000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+01,5.600000000000000000e+01,6.100000000000000000e+01,9.400000000000000000e+01
7.600000000000000000e+01,4.200000000000000000e+01,5.500000000000000000e+01,9.000000000000000000e+01,1.500000000000000000e+01,5.500000000000000000e+01,9.200000000000000000e+01,5.400000000000000000e+01,6.700000000000000000e+01,7.300000000000000000e+01,8.500000000000000000e+01
9.100000000000000000e+01,7.200000000000000000e+01,3.600000000000000000e+01,9.100000000000000000e+01,6.200000000000000000e+01,2.100000000000000000e+01,4.500000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+01,7.200000000000000000e+01,5.653125000000000000e+01
3.800000000000000000e+01,3.100000000000000000e+01,6.100000000000000000e+01,9.600000000000000000e+01,2.800000000000000000e+01,4.800000000000000000e+01,3.800000000000000000e+01,6.000000000000000000e+00,1.800000000000000000e+01,9.618750000000000000e+01,3.341250000000000142e+01
1.800000000000000000e+01,9.000000000000000000e+01,9.000000000000000000e+00,7.000000000000000000e+01,9.700000000000000000e+01,8.100000000000000000e+01,2.700000000000000000e+01,9.400000000000000000e+01,6.900000000000000000e+01,9.000000000000000000e+01,7.900000000000000000e+01
4.000000000000000000e+01,6.000000000000000000e+00,9.800000000000000000e+01,8.700000000000000000e+01,5.600000000000000000e+01,3.300000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+01,2.400000000000000000e+01,1.800000000000000000e+01,4.305000000000000426e+01
8.365577878529414591e+01,4.060459320112649095e+00,2.078772138203833819e+01,1.087736152003669190e+02,2.426631283644741188e+01,7.371236236182559765e+01,1.837443344839264370e+01,4.468307856031400149e+01,1.056455642014900889e+02,6.337473257477276078e+00,1.549563671606362519e-02
7.700000000000000000e+01,4.500000000000000000e+01,9.600000000000000000e+01,7.300000000000000000e+01,8.900000000000000000e+01,4.200000000000000000e+01,3.300000000000000000e+01,3.700000000000000000e+01,4.900000000000000000e+01,4.400000000000000000e+01,8.800000000000000000e+01
8.500000000000000000e+01,7.900000000000000000e+01,9.600000000000000000e+01,9.000000000000000000e+01,3.200000000000000000e+01,1.500000000000000000e+01,7.800000000000000000e+01,5.700000000000000000e+01,8.200000000000000000e+01,2.500000000000000000e+01,7.700000000000000000e+01
8.800000000000000000e+01,5.700000000000000000e+01,7.300000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,7.700000000000000000e+01,9.000000000000000000e+00,4.100000000000000000e+01,4.900000000000000000e+01,9.000000000000000000e+01,6.559999999999999432e+01
9.500000000000000000e+01,8.000000000000000000e+01,6.200000000000000000e+01,6.700000000000000000e+01,7.500000000000000000e+01,9.500000000000000000e+01,2.100000000000000000e+01,9.000000000000000000e+01,4.600000000000000000e+01,8.049218750000000000e+01,4.628750000000000142e+01
4.900000000000000000e+01,4.100000000000000000e+01,4.900000000000000000e+01,7.100000000000000000e+01,7.900000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+01,5.800000000000000000e+01,9.200000000000000000e+01,2.227499999999999858e+01,6.847499999999999432e+01
9.700000000000000000e+01,6.100000000000000000e+01,8.300000000000000000e+01,5.900000000000000000e+01,8.900000000000000000e+01,9.600000000000000000e+01,4.300000000000000000e+01,3.100000000000000000e+01,6.900000000000000000e+01,3.150000000000000000e+01,9.000000000000000000e+01
9.900000000000000000e+01,3.700000000000000000e+01,5.700000000000000000e+01,2.400000000000000000e+01,8.500000000000000000e+01,4.600000000000000000e+01,2.700000000000000000e+01,6.700000000000000000e+01,1.200000000000000000e+01,8.300861206054688068e+01,9.330170288085938068e+01
2.800000000000000000e+01,4.000000000000000000e+01,3.000000000000000000e+00,3.300000000000000000e+01,3.300000000000000000e+01,4.300000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+01,9.500000000000000000e+01,7.222499999999999432e+01,7.432812500000000000e+01
1.300000000000000000e+01,4.500000000000000000e+01,2.900000000000000000e+01,4.100000000000000000e+01,6.200000000000000000e+01,4.300000000000000000e+01,4.900000000000000000e+01,3.100000000000000000e+01,6.100000000000000000e+01,6.700000000000000000e+01,1.029000000000000057e+02
9.300000000000000000e+01,5.400000000000000000e+01,5.300000000000000000e+01,5.600000000000000000e+01,2.800000000000000000e+01,3.900000000000000000e+01,6.900000000000000000e+01,9.900000000000000000e+01,5.100000000000000000e+01,2.100000000000000000e+01,3.570000000000000284e+01
5.509174553289239640e+01,9.513504802595264209e+00,6.375243250388606953e+01,8.853492932064173715e+01,4.166013633894684176e+01,1.459735535394771233e+01,8.652005405216030010e-01,1.995485402175812339e+01,3.432083347970491616e+01,1.723312390766091795e+01,1.549589572966625015e-02
5.800000000000000000e+01,2.600000000000000000e+01,6.400000000000000000e+01,2.400000000000000000e+01,3.100000000000000000e+01,9.600000000000000000e+01,6.700000000000000000e+01,1.000000000000000000e+01,2.600000000000000000e+01,7.402890625000000568e+01,4.303398437500000284e+01
6.400000000000000000e+01,7.200000000000000000e+01,2.100000000000000000e+01,4.300000000000000000e+01,9.500000000000000000e+01,8.700000000000000000e+01,5.900000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01,2.200000000000000000e+01,8.610000000000000853e+01
8.600000000000000000e+01,6.700000000000000000e+01,4.400000000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+01,6.000000000000000000e+00,8.400000000000000000e+01,1.000000000000000000e+00,6.720000000000000284e+01,3.500000000000000000e+01
6.500000000000000000e+01,7.900000000000000000e+01,5.900000000000000000e+01,7.900000000000000000e+01,5.000000000000000000e+01,8.500000000000000000e+01,8.900000000000000000e+01,2.200000000000000000e+01,7.100000000000000000e+01,5.637500000000000000e+01,3.587500000000000000e+01
5.200000000000000000e+01,9.400000000000000000e+01,2.000000000000000000e+00,7.800000000000000000e+01,9.800000000000000000e+01,2.900000000000000000e+01,1.800000000000000000e+01,2.700000000000000000e+01,1.000000000000000000e+00,8.636249999999999716e+01,5.313749999999999574e+01
7.133059247467298292e+01,4.052114382149165195e+00,8.651207725525873116e+01,3.783037236155061578e+01,9.291102749640094771e+01,3.783393877375762315e+01,4.410455487594870760e+01,2.331838703773191313e+01,7.795626872722418454e+01,3.006564418031410213e+01,1.549548139014566422e-02
1.367700257009547471e+01,1.228296310751915499e+01,2.143976129873045977e+01,1.370376688567490930e+01,3.167572346035163378e+01,5.551225911583898665e+01,8.555025592653841215e+01,8.088599124248051453e+01,2.078058296835793328e+01,5.511694425379588580e+01,1.549589446994659170e-02
4.017356992939456006e+01,5.799160222472185922e+01,5.817633076719098284e+01,5.292398634807045710e+01,6.808971072204897723e+01,2.380197731351585588e+01,8.763472201658933614e+01,3.423072409656028015e+01,6.745406907858392742e+01,2.364397355253343846e+01,1.549599092809721482e-02
9.800000000000000000e+01,4.800000000000000000e+01,4.500000000000000000e+01,2.200000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.700000000000000000e+01,4.300000000000000000e+01,1.600000000000000000e+01,7.806152343750000000e+01,6.458749999999999147e+01
-4.590311364415547990e-01,6.293026737299285855e+01,5.392088173093982562e+01,6.337713969894633692e+01,9.997790149519124725e+01,5.588712345988730235e+00,4.279270028361048617e+01,2.439419425339508507e+00,5.722392091540469039e+01,1.419105398317884692e+01,6.097563391818908940e+01
4.107802069884636254e-01,7.714834469562950403e+01,8.968526981122778352e+01,1.169189458059561844e+02,2.301560454140268064e+01,4.829210888447096295e+01,1.004675617652511050e+02,5.085839513087253749e+01,4.609625812103331555e+01,2.613375532607265939e+01,1.666622405264836004e+01
9.400000000000000000e+01,8.200000000000000000e+01,4.100000000000000000e+01,5.900000000000000000e+01,7.500000000000000000e+01,6.000000000000000000e+01,2.600000000000000000e+01,8.300000000000000000e+01,4.100000000000000000e+01,3.570000000000000284e+01,2.000000000000000000e+01
8.400000000000000000e+01,8.100000000000000000e+01,5.000000000000000000e+01,6.200000000000000000e+01,3.500000000000000000e+01,4.900000000000000000e+01,9.000000000000000000e+01,4.800000000000000000e+01,3.500000000000000000e+01,1.008000000000000114e+02,7.900000000000000000e+01
3.889225324095542113e-01,3.171685278731364122e+01,6.178864080618120980e+00,1.164878657255133305e+02,2.638158558880890325e+01,6.667194627830789955e+01,3.951205815784798681e+00,4.316530323921323031e+01,3.292272140476809739e+01,3.823676806734734868e+01,5.876619811778263092e+00
9.200000000000000000e+01,7.900000000000000000e+01,8.800000000000000000e+01,8.400000000000000000e+01,2.700000000000000000e+01,1.800000000000000000e+01,4.500000000000000000e+01,2.200000000000000000e+01,9.800000000000000000e+01,9.029999999999999716e+01,3.300000000000000000e+01
6.684915608790920771e+01,8.938741810046150249e+01,3.345607600538392035e+01,1.061270788472751576e+02,2.530655392878038157e+01,6.304611103341484579e+01,2.779406745228240538e+01,6.506799830411682706e+01,1.122713643515961905e+02,3.188617107217673663e+01,1.549552142686243077e-02
4.828811593098921717e-01,2.150156932420573952e+01,6.452719423161988743e+01,1.805960725320068150e+01,2.763680130332797091e+01,4.837569229406994964e+01,-2.243825817238132458e+00,4.052844040792312796e+01,5.415319436184449706e-03,3.393360342707141797e+01,-1.670625313267481982e-01
3.440044709747807872e+01,7.625288356433729575e+01,7.275645579266480922e+01,4.307531279426622461e+01,1.500016533346077097e+01,1.851445769191388369e+00,7.006434427648187580e+01,4.537358693190797254e+01,1.158544060197523429e+00,8.270820125109290188e+01,1.549551202836848759e-02
2.751322852594584845e+01,9.184792599538067748e+01,7.035048040537654401e+01,1.170377144935472984e+02,3.175440180256747880e+01,6.125494849084600446e+01,1.383672309833673530e+01,3.078027088980578441e+01,9.424563831201631103e+01,9.646060841184009860e+01,1.549548139014566422e-02
8.004842977276258864e+01,8.856017426512782009e+00,8.565030953249927848e+01,7.706996702025679724e+01,2.640440501100615123e+01,4.782925545119616828e+01,1.012866168984755344e+00,3.523165806625828367e+01,9.554208909659074322e+00,1.101277880592217144e+02,1.549594516987980869e-02
4.822360646363654268e+01,2.948320475718183431e+01,3.926019900627197501e+01,3.902463705767603841e+01,4.719935052621694993e+00,9.513427126247256638e+01,5.699072096966423828e+01,6.663955318809075834e+01,3.863218573218244956e+01,1.194572009461671485e+02,1.549549240120492999e-02
6.004223370394437609e+01,8.552905467393583194e+01,8.867580420330625657e+01,7.167676440158129481e+01,1.280523699942391858e+01,1.093639615797808062e+01,2.625023493723768553e+01,3.387885582603145451e+01,4.177870766837927619e+01,8.516457945835347232e+01,1.549613164822484165e-02
9.904502000472402301e+01,5.415867763681607983e+01,9.248989006286407744e+01,4.921245064363945687e+01,5.426061250718650797e+01,6.080940894415508069e+01,7.683713049065039513e+01,8.939316193026674284e+01,4.115513827002720859e+01,4.312885443412690734e+01,1.549592136901072753e-02
9.900636949048907809e+01,5.551226689181599738e+01,1.416857610816828839e+01,1.031291106850383130e+02,1.502167946326843406e+01,2.283960966735612885e+01,8.510337987136452398e+01,7.180224392103622222e+01,2.229032954094331132e+01,8.575904904668691131e+01,1.549587240669789145e-02
1.225121652624975432e+01,3.353395686931980180e+01,7.567175793845547105e+01,1.052200398456686559e+00,2.258290632901281469e+01,8.226796307445940215e+01,1.015295484585303996e+02,8.816603997819804306e+01,6.353097396585623358e+01,9.309756955757862329e+01,4.365960880122894849e+01
4.471993364058976539e+01,9.984632344146215921e-01,2.579791474937326612e+01,2.236976694179477221e+01,1.424952654010571962e+01,4.307510882749500070e+01,7.334363851082017050e+01,1.407423465465819667e+01,3.398525306146486002e+01,9.077693037459626169e+01,5.754352325955365899e+01
