n,K1,K2,K3,K4,g1,g2,k1,k2
9.251887369960963,0.24564767908363067,3.0325404514082677,7.688341508250487,3.2361610695087304,4.969666263773263,3.995645999455667,9.807743468525079,0.039120012443598355
