,t,Xi,Xa
0,0.0,0.0010756572885758,1.602645407545166
1,0.3877551020408163,0.0010757706578667892,1.6092321891418164
2,0.7755102040816326,0.0010769855500310534,1.6146202569752415
3,1.163265306122449,0.001079537392291161,1.618594304165122
4,1.5510204081632653,0.0010841618325760144,1.6209147725621218
5,1.9387755102040816,0.0010921202007588076,1.6217558100194929
6,2.326530612244898,0.0011051995086570259,1.6217052703930783
7,2.7142857142857144,0.0011257124500324454,1.62176471354131
8,3.1020408163265305,0.0011576986479998935,1.6227452521353283
9,3.4897959183673466,0.0012065266285269584,1.6235999594852546
10,3.877551020408163,0.0012787309491466337,1.6241656241018467
11,4.26530612244898,0.0013911052720093282,1.6244424677453497
12,4.653061224489796,0.0015711296877362066,1.6244898930650926
13,5.040816326530612,0.0018569707154191884,1.624426483599489
14,5.428571428571429,0.0023001169995165178,1.6243986393725924
15,5.816326530612245,0.002985334004341617,1.6242671330609737
16,6.204081632653061,0.004043040397690892,1.623936311913732
17,6.591836734693877,0.005708834145653584,1.6233186718647186
18,6.979591836734693,0.008331724313629232,1.622283007974818
19,7.36734693877551,0.01238464330865218,1.6206442015984857
20,7.755102040816326,0.018647128758868543,1.6180746083200412
21,8.142857142857142,0.028338562722521714,1.6140571006744118
22,8.53061224489796,0.04308115090833542,1.6078845578017125
23,8.918367346938775,0.06484869687043215,1.5986817206313875
24,9.306122448979592,0.09593387893418297,1.5853806414089977
25,9.693877551020408,0.13913675665731845,1.566568351804825
26,10.081632653061224,0.19565651903020503,1.5414592801328018
27,10.46938775510204,0.2648108245802061,1.5100282304830934
28,10.857142857142858,0.3446237900549647,1.4728719862068176
29,11.244897959183673,0.4315068606249345,1.431448044236455
30,11.63265306122449,0.5216564743525265,1.3874637461993313
31,12.020408163265305,0.6115281190118242,1.342685703527086
32,12.408163265306122,0.6978654785956662,1.2989703550033416
33,12.795918367346939,0.778508467156753,1.257810316632375
34,13.183673469387754,0.8525333957746574,1.219480822511054
35,13.571428571428571,0.9193959269786491,1.184130333789254
36,13.959183673469386,0.978882845788323,1.1519172854790654
37,14.346938775510203,1.0311120597136008,1.1230100864547927
38,14.73469387755102,1.0765325987547294,1.0975871194529556
39,15.122448979591836,1.1159191780566295,1.0758153484580832
40,15.510204081632653,1.1500316148980227,1.0571621966779892
41,15.89795918367347,1.1793636131420548,1.0410036626962484
42,16.285714285714285,1.2044087297831618,1.0269723842388063
43,16.6734693877551,1.2256641547379932,1.0147817118080424
44,17.06122448979592,1.24363071084541,1.0042257086827708
45,17.448979591836736,1.258812853866488,0.9951791509182393
46,17.83673469387755,1.2717186651647583,0.987597514008532
47,18.224489795918366,1.282708698909066,0.9812664107420476
48,18.612244897959183,1.2919941334948057,0.9758717405793388
49,19.0,1.2998321267770587,0.9712827895646813
