n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
1.600000000000000000e+01,3.500000000000000000e+01,7.700000000000000000e+01,8.500000000000000000e+01,4.800000000000000000e+01,1.000000000000000000e+01,4.700000000000000000e+01,3.600000000000000000e+01,9.400000000000000000e+01,9.100048599243164915e+01,8.653354110717774006e+01
6.500000000000000000e+01,3.200000000000000000e+01,6.000000000000000000e+01,8.000000000000000000e+00,1.500000000000000000e+01,4.600000000000000000e+01,1.000000000000000000e+01,7.100000000000000000e+01,4.600000000000000000e+01,4.100000000000000000e+01,2.721875000000000000e+01
1.491514263302124554e+01,1.026427529101947016e+02,2.951391251331312304e+01,8.287853889845180788e+01,2.468218333204314519e+01,8.326764686615761946e+01,5.106679482008203763e+01,4.349252592768593928e+01,5.219242211725703129e+01,7.080279701405624238e+00,3.598736548766946763e-02
3.100000000000000000e+01,9.900000000000000000e+01,2.700000000000000000e+01,7.100000000000000000e+01,3.900000000000000000e+01,8.400000000000000000e+01,5.500000000000000000e+01,8.100000000000000000e+01,7.600000000000000000e+01,2.767500000000000071e+01,9.430000000000001137e+01
1.600000000000000000e+01,4.000000000000000000e+00,7.800000000000000000e+01,8.700000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01,9.800000000000000000e+01,8.100000000000000000e+01,8.900000000000000000e+01,3.300000000000000000e+01,8.609999999999999432e+01
1.400000000000000000e+01,5.900000000000000000e+01,4.400000000000000000e+01,8.600000000000000000e+01,5.800000000000000000e+01,6.300000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+01,4.400000000000000000e+01,6.615000000000000568e+01,1.800000000000000000e+01
2.600000000000000000e+01,7.000000000000000000e+00,4.500000000000000000e+01,9.200000000000000000e+01,3.300000000000000000e+01,8.000000000000000000e+01,3.600000000000000000e+01,6.000000000000000000e+01,1.800000000000000000e+01,7.796250000000000568e+01,8.662500000000000000e+01
2.800000000000000000e+01,6.800000000000000000e+01,1.300000000000000000e+01,9.900000000000000000e+01,2.700000000000000000e+01,9.000000000000000000e+00,5.400000000000000000e+01,6.700000000000000000e+01,4.800000000000000000e+01,1.600000000000000000e+01,7.700000000000000000e+01
4.300000000000000000e+01,9.600000000000000000e+01,6.800000000000000000e+01,8.500000000000000000e+01,7.700000000000000000e+01,9.000000000000000000e+00,2.800000000000000000e+01,7.200000000000000000e+01,6.100000000000000000e+01,7.027343750000000000e+01,1.986093749999999858e+01
2.800000000000000000e+01,9.400000000000000000e+01,2.300000000000000000e+01,8.700000000000000000e+01,5.100000000000000000e+01,4.900000000000000000e+01,5.100000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,2.500000000000000000e+01,1.785000000000000142e+01
8.200000000000000000e+01,5.600000000000000000e+01,5.100000000000000000e+01,2.800000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+00,2.300000000000000000e+01,6.300000000000000000e+01,8.300000000000000000e+01,4.800000000000000000e+01,4.500000000000000000e+01
4.100000000000000000e+01,7.000000000000000000e+00,2.400000000000000000e+01,2.700000000000000000e+01,2.600000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+00,3.100000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01
9.328861843763834827e+01,4.586674589451672546e+01,4.721471443631033083e+01,6.934081150722268205e+01,4.297510185956463147e+01,4.145155699883010669e+01,1.040676491969902600e+02,6.613288771645136421e+01,3.357893307244393100e+01,7.466580270014960163e+00,3.598681185165486518e-02
9.200000000000000000e+01,4.000000000000000000e+00,4.600000000000000000e+01,6.200000000000000000e+01,3.300000000000000000e+01,7.700000000000000000e+01,3.200000000000000000e+01,7.500000000000000000e+01,3.100000000000000000e+01,8.455625000000000568e+01,2.562500000000000000e+01
8.100000000000000000e+01,3.200000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,7.800000000000000000e+01,1.200000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,8.700000000000000000e+01,6.951250000000001705e+01,5.500000000000000000e+01
5.300000000000000000e+01,6.200000000000000000e+01,3.100000000000000000e+01,3.600000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,9.600000000000000000e+01,3.600000000000000000e+01,2.400000000000000000e+01,7.007471466064453125e+01,4.615300292968750284e+01
5.600000000000000000e+01,8.800000000000000000e+01,1.900000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,3.600000000000000000e+01,7.000000000000000000e+01,9.200000000000000000e+01,7.700000000000000000e+01,7.000000000000000000e+00,7.400000000000000000e+01
7.900000000000000000e+01,9.000000000000000000e+01,5.100000000000000000e+01,2.200000000000000000e+01,4.400000000000000000e+01,4.200000000000000000e+01,6.300000000000000000e+01,6.100000000000000000e+01,5.000000000000000000e+00,7.700000000000000000e+01,7.831562499999999716e+01
6.858588990483861281e+00,4.960042632987023836e+01,4.033777883494900607e+01,1.053755828551720120e+00,8.369163491002636590e+01,8.196789880874385403e+01,4.857130325143585736e+01,5.386517720338766679e+01,4.638497331031022952e+01,6.422187404852023462e+01,3.953424887724243320e+01
3.900000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+01,1.800000000000000000e+01,5.400000000000000000e+01,6.100000000000000000e+01,5.000000000000000000e+00,9.600000000000000000e+01,2.600000000000000000e+01,7.300000000000000000e+01,4.700000000000000000e+01
8.100000000000000000e+01,4.200000000000000000e+01,8.800000000000000000e+01,3.400000000000000000e+01,5.100000000000000000e+01,4.000000000000000000e+00,7.300000000000000000e+01,8.100000000000000000e+01,4.300000000000000000e+01,2.205000000000000071e+01,7.800000000000000000e+01
4.000000000000000000e+01,4.000000000000000000e+01,8.300000000000000000e+01,4.200000000000000000e+01,4.100000000000000000e+01,7.700000000000000000e+01,2.800000000000000000e+01,4.100000000000000000e+01,5.100000000000000000e+01,3.570000000000000284e+01,7.400000000000000000e+01
7.000000000000000000e+01,4.000000000000000000e+00,5.800000000000000000e+01,8.500000000000000000e+01,2.700000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+01,8.300000000000000000e+01,4.157656250000000142e+01
9.000000000000000000e+01,2.700000000000000000e+01,6.000000000000000000e+00,5.800000000000000000e+01,4.000000000000000000e+00,3.900000000000000000e+01,5.300000000000000000e+01,8.300000000000000000e+01,6.000000000000000000e+01,8.600000000000000000e+01,3.202187499999999432e+01
9.100000000000000000e+01,4.000000000000000000e+00,8.700000000000000000e+01,3.600000000000000000e+01,5.100000000000000000e+01,1.400000000000000000e+01,7.400000000000000000e+01,6.800000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00,5.400000000000000000e+01
2.152813763629212218e+01,1.261335350171860803e+01,3.588318518728635098e+01,4.000431734770161540e+01,4.492853641586037128e+01,5.291687058124203702e+01,4.285138404469186924e+01,6.845333505511409555e+01,6.435962013852540053e+01,1.493316019666869110e+01,3.598742059659508497e-02
6.700000000000000000e+01,4.100000000000000000e+01,6.700000000000000000e+01,5.800000000000000000e+01,6.300000000000000000e+01,9.000000000000000000e+01,3.400000000000000000e+01,9.100000000000000000e+01,8.500000000000000000e+01,5.432500000000000284e+01,9.430000000000001137e+01
5.300000000000000000e+01,9.000000000000000000e+00,5.600000000000000000e+01,8.000000000000000000e+01,8.900000000000000000e+01,6.700000000000000000e+01,4.200000000000000000e+01,7.900000000000000000e+01,7.400000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01
3.382993057131606918e+01,6.267343051139941679e+01,5.176548760957804518e+01,1.135898202201587850e+02,1.605335900218751632e+01,3.264618412823769233e+01,2.645843529062156918e+00,4.154895126948911610e+01,1.137021497525624909e+02,8.570276808938315227e+00,3.598742059659508497e-02
9.500000000000000000e+01,9.700000000000000000e+01,4.000000000000000000e+01,6.000000000000000000e+00,2.600000000000000000e+01,7.000000000000000000e+01,5.800000000000000000e+01,5.100000000000000000e+01,8.400000000000000000e+01,7.687500000000000000e+01,6.457500000000000284e+01
1.800000000000000000e+01,8.300000000000000000e+01,6.700000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+01,4.900000000000000000e+01,7.900000000000000000e+01,3.400000000000000000e+01,3.700000000000000000e+01,6.200000000000000000e+01,7.350000000000000000e+01
6.000000000000000000e+00,8.400000000000000000e+01,1.100000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,6.100000000000000000e+01,5.000000000000000000e+00,7.900000000000000000e+01,6.400000000000000000e+01,8.200000000000000000e+01,7.245000000000000284e+01
8.700000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+01,4.300000000000000000e+01,1.500000000000000000e+01,2.900000000000000000e+01,9.100000000000000000e+01,6.800000000000000000e+01,7.300000000000000000e+01,9.200000000000000000e+01,4.755078125000000000e+01
9.900000000000000000e+01,3.500000000000000000e+01,5.000000000000000000e+01,1.300000000000000000e+01,3.300000000000000000e+01,4.600000000000000000e+01,1.700000000000000000e+01,3.600000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,2.972500000000000142e+01
7.700000000000000000e+01,4.200000000000000000e+01,8.600000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+01,5.100000000000000000e+01,3.000000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+00,9.600000000000000000e+01,3.280156249999999574e+01
8.800000000000000000e+01,7.500000000000000000e+01,9.300000000000000000e+01,1.800000000000000000e+01,8.700000000000000000e+01,9.100000000000000000e+01,3.200000000000000000e+01,8.200000000000000000e+01,4.300000000000000000e+01,2.835000000000000142e+01,8.500000000000000000e+01
9.000000000000000000e+01,9.900000000000000000e+01,1.600000000000000000e+01,6.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,5.500000000000000000e+01,8.100000000000000000e+01,9.500000000000000000e+01,8.900000000000000000e+01,3.800000000000000000e+01
9.700000000000000000e+01,9.600000000000000000e+01,4.100000000000000000e+01,5.500000000000000000e+01,7.800000000000000000e+01,6.900000000000000000e+01,4.300000000000000000e+01,9.800000000000000000e+01,1.800000000000000000e+01,5.100000000000000000e+01,7.200000000000000000e+01
9.400000000000000000e+01,7.300000000000000000e+01,9.500000000000000000e+01,4.100000000000000000e+01,7.100000000000000000e+01,1.600000000000000000e+01,6.500000000000000000e+01,7.400000000000000000e+01,3.300000000000000000e+01,8.500000000000000000e+01,7.996947860717773438e+01
2.000000000000000000e+01,2.900000000000000000e+01,6.600000000000000000e+01,1.400000000000000000e+01,4.800000000000000000e+01,2.800000000000000000e+01,7.800000000000000000e+01,6.000000000000000000e+00,3.800000000000000000e+01,9.800000000000000000e+01,9.975000000000000000e+01
9.500000000000000000e+01,4.700000000000000000e+01,2.500000000000000000e+01,6.700000000000000000e+01,1.500000000000000000e+01,8.000000000000000000e+01,6.600000000000000000e+01,9.200000000000000000e+01,2.500000000000000000e+01,5.027832031250000000e+01,7.175000000000000000e+01
1.537724446380055454e+01,9.058681918024535662e+01,3.711486085010197655e+01,5.200561036999555142e+01,5.291688489753273217e+00,3.016587389310887346e+01,5.689763558467680582e+01,8.120930046287642767e+01,6.097708242032842918e+01,4.040273790535407272e+01,3.598675061417901111e-02
8.500000000000000000e+01,3.800000000000000000e+01,4.800000000000000000e+01,2.300000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01,5.100000000000000000e+01,4.700000000000000000e+01,3.100000000000000000e+01,8.600000000000000000e+01,2.801513671875000355e+01
3.595244165317544116e+01,6.678015478883941114e+01,6.113505215548013894e+01,1.042923183310135560e+00,7.386585846136598832e+01,1.712339357209421564e+01,1.163513050067672694e+01,1.246005875804861773e+02,5.527855463678578474e+01,4.759474430512584320e+01,3.598706967169970627e-02
7.600000000000000000e+01,4.700000000000000000e+01,9.800000000000000000e+01,7.700000000000000000e+01,1.000000000000000000e+01,8.100000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00,6.900000000000000000e+01,4.000000000000000000e+00,8.200000000000000000e+01
1.314144172046395020e+01,7.963572248590664060e+01,2.102160234093187796e+01,1.252781765366594868e+02,5.699257169320975436e+01,3.793061313089360453e+01,1.901682680187799690e+01,3.497686982687247337e+01,8.232318817960225488e+01,3.233408960704736756e+01,3.598670438038963082e-02
3.000000000000000000e+01,8.500000000000000000e+01,3.300000000000000000e+01,3.600000000000000000e+01,7.900000000000000000e+01,8.000000000000000000e+01,7.500000000000000000e+01,1.800000000000000000e+01,8.700000000000000000e+01,2.500000000000000000e+01,8.295000000000000284e+01
5.200000000000000000e+01,9.000000000000000000e+00,5.700000000000000000e+01,9.400000000000000000e+01,4.300000000000000000e+01,6.600000000000000000e+01,2.700000000000000000e+01,9.900000000000000000e+01,2.900000000000000000e+01,7.560000000000000853e+01,2.200000000000000000e+01
5.256805636226883349e-01,1.246929715090057584e+02,1.038852975735380113e+01,2.847019750338790800e+01,9.806747201581840656e+00,4.232951876260882074e+01,1.842165474986578886e+02,2.318619837439583264e+01,1.260489871107358510e+02,1.149610591802533577e+01,5.054452908508740450e+01
2.300000000000000000e+01,5.800000000000000000e+01,5.500000000000000000e+01,8.400000000000000000e+01,1.800000000000000000e+01,9.700000000000000000e+01,7.000000000000000000e+01,9.500000000000000000e+01,3.000000000000000000e+00,1.400000000000000000e+01,1.039500000000000028e+02
6.400000000000000000e+01,7.200000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+01,8.600000000000000000e+01,8.800000000000000000e+01,1.800000000000000000e+01,9.500000000000000000e+01,0.000000000000000000e+00,1.300000000000000000e+01,8.295000000000000284e+01
4.600000000000000000e+01,5.200000000000000000e+01,8.200000000000000000e+01,8.300000000000000000e+01,4.700000000000000000e+01,4.600000000000000000e+01,7.900000000000000000e+01,5.800000000000000000e+01,8.000000000000000000e+01,6.404999999999999716e+01,4.700000000000000000e+01
9.500000000000000000e+01,7.400000000000000000e+01,8.500000000000000000e+01,7.600000000000000000e+01,1.500000000000000000e+01,8.000000000000000000e+00,5.400000000000000000e+01,2.500000000000000000e+01,4.800000000000000000e+01,8.000000000000000000e+01,3.500000000000000000e+01
1.014733476924967448e+01,7.588976091349599074e+01,2.458953165654795470e+01,7.945909896093880320e+01,2.676882830110198341e+01,6.867813645902282360e+01,1.064234860964350560e+02,2.541648687877346546e+01,6.722825067602471449e+01,6.485596826017500405e+01,3.598738489561087439e-02
5.900000000000000000e+01,6.400000000000000000e+01,1.700000000000000000e+01,7.800000000000000000e+01,5.700000000000000000e+01,8.500000000000000000e+01,2.000000000000000000e+01,8.500000000000000000e+01,4.900000000000000000e+01,6.615000000000000568e+01,5.100000000000000000e+01
6.100000000000000000e+01,7.300000000000000000e+01,1.200000000000000000e+01,6.800000000000000000e+01,5.600000000000000000e+01,3.300000000000000000e+01,2.900000000000000000e+01,9.000000000000000000e+00,1.600000000000000000e+01,6.355000000000000426e+01,6.970000000000000284e+01
9.400000000000000000e+01,1.800000000000000000e+01,3.400000000000000000e+01,7.400000000000000000e+01,1.400000000000000000e+01,7.000000000000000000e+00,3.100000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,6.090000000000000568e+01
8.200000000000000000e+01,8.000000000000000000e+00,6.200000000000000000e+01,4.100000000000000000e+01,1.100000000000000000e+01,7.800000000000000000e+01,5.900000000000000000e+01,2.300000000000000000e+01,4.900000000000000000e+01,6.700000000000000000e+01,9.135000000000000853e+01
3.034205031950749643e-01,1.333612817617886606e+02,3.614066121244181318e+01,1.244104519676018157e+02,6.500145944686364530e+00,5.193920791366841883e+01,1.708338680033617507e+01,3.776066460789962775e+01,3.760842583824722851e+01,2.896672156998602432e+01,1.234123236206454166e+01
5.900000000000000000e+01,7.100000000000000000e+01,2.400000000000000000e+01,9.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,9.400000000000000000e+01,6.800000000000000000e+01,5.600000000000000000e+01,7.300000000000000000e+01,7.875000000000000000e+01
5.300000000000000000e+01,5.900000000000000000e+01,8.600000000000000000e+01,9.200000000000000000e+01,2.300000000000000000e+01,2.700000000000000000e+01,9.700000000000000000e+01,6.300000000000000000e+01,8.700000000000000000e+01,2.100000000000000000e+01,7.875000000000000000e+01
2.442986546401156289e+01,5.743314903782093950e+01,6.789013313600176502e+01,1.092774460872658153e+02,3.779587447483041274e+01,3.707913499827777848e+00,3.957695231865079677e+01,6.602416512649124769e+00,1.964360400166194864e+01,4.564886430820570951e+01,3.598720810678104898e-02
7.000000000000000000e+01,6.500000000000000000e+01,5.600000000000000000e+01,5.500000000000000000e+01,3.600000000000000000e+01,3.200000000000000000e+01,2.000000000000000000e+00,7.500000000000000000e+01,5.600000000000000000e+01,6.615000000000000568e+01,6.100000000000000000e+01
8.700000000000000000e+01,4.700000000000000000e+01,6.700000000000000000e+01,6.100000000000000000e+01,8.500000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+00,1.900000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00,5.329999999999999716e+01
3.942859657925521510e-01,8.878851681306247201e+01,5.774722376417656955e-03,3.150669086970150090e+01,8.093328601284593304e+00,7.657974486581690599e+01,1.344107898546236513e+01,7.941070265507738668e+01,6.924503521575616105e+00,4.821528920279772024e+01,1.152018826715516298e+01
9.800000000000000000e+01,6.100000000000000000e+01,1.400000000000000000e+01,6.800000000000000000e+01,6.200000000000000000e+01,9.200000000000000000e+01,3.000000000000000000e+00,5.700000000000000000e+01,7.200000000000000000e+01,6.929999999999999716e+01,5.900000000000000000e+01
9.800000000000000000e+01,1.600000000000000000e+01,6.500000000000000000e+01,6.100000000000000000e+01,6.600000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,2.100000000000000000e+01,4.300000000000000000e+01,6.867500000000001137e+01,9.634999999999999432e+01
8.100000000000000000e+01,4.800000000000000000e+01,6.500000000000000000e+01,3.000000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+01,5.500000000000000000e+01,9.600000000000000000e+01,4.400000000000000000e+01,8.600000000000000000e+01,5.670000000000000284e+01
7.100000000000000000e+01,6.100000000000000000e+01,8.700000000000000000e+01,7.900000000000000000e+01,1.300000000000000000e+01,9.500000000000000000e+01,5.200000000000000000e+01,7.700000000000000000e+01,7.000000000000000000e+01,3.400000000000000000e+01,1.039500000000000028e+02
9.200000000000000000e+01,1.800000000000000000e+01,4.800000000000000000e+01,9.800000000000000000e+01,8.700000000000000000e+01,3.000000000000000000e+00,2.500000000000000000e+01,9.000000000000000000e+01,4.100000000000000000e+01,3.600000000000000000e+01,7.875000000000000000e+01
3.436595272751461749e+01,7.807117839171212381e+01,3.770964992856991937e+00,1.203701102709549104e+02,6.281599795409653098e+01,2.365120616512812290e+01,2.467338105279124605e+01,1.094979922938993582e+02,1.013754975770678257e+01,8.389312922176966936e+01,3.598754171825978287e-02
7.264127024295304125e+01,9.929691766244720386e-01,4.992151156690245273e+01,9.662000901483679627e+01,1.629336172018355811e+01,1.648863171581815124e+01,4.984131183421078504e+01,1.700055980549215917e+01,5.469404962054280617e+01,4.775232723856927208e+01,4.934695504738176908e+01
3.867721509996172813e+01,1.610076574832247687e+01,4.461509325366748158e+01,1.048821939566347368e+02,4.245358214023836041e+01,7.566698813708805460e+01,3.503837256276060685e+00,1.237244676388753462e+01,6.779808876911444315e+01,8.384323604621567938e+01,3.598706843277320322e-02
4.715057844941894416e+01,6.739666511896430734e+01,9.866191134522139805e+01,3.380378239542227448e+01,9.487104749646401558e+01,9.696155689003209943e+01,1.060404781160920891e+02,9.564415693583799793e+01,9.963469523835811970e+00,-9.044496630299841966e-01,5.660987673984771362e+01
6.189398250865734497e+01,5.310008027690106758e+01,5.887621575496974202e+01,8.493389593454278952e+01,9.354466129303347088e+01,8.135168007954558789e+01,5.963668657408720009e+01,4.727400995631177771e+00,7.421677653315279599e+01,6.978129590534504700e+01,3.598618405318854130e-02
9.802782830083974375e+01,1.179978355906882470e+01,1.379190013052716246e+01,1.000083084114255030e+02,1.290855784006872753e+01,1.170438708222580715e+01,1.508291774766428617e+01,2.269127888214097410e+01,1.952862107520833490e+01,-9.044497782496355720e-01,6.430797123622946287e+01
9.400106803600996841e+01,8.036736049080246858e+00,4.242335776945177628e+01,1.031743615029270700e+02,7.851996645915299666e+00,6.920172098885272760e+01,1.208995681451364703e+02,1.036736676129916930e+02,6.911968534810141307e+01,1.014229883681386326e+02,3.598749605512030492e-02
5.237070470337953054e+01,3.619879125229317651e+01,1.231053382996833818e+02,5.182436946274835066e+01,7.656289701843181206e+01,3.256181148687206672e+01,9.650489940224275642e+01,2.374278012093498091e+01,2.054571858237207138e+01,1.071676491682183183e+02,3.598623688267360565e-02
5.333744677975391824e+01,6.380359947824081246e+01,7.943902389581920431e+01,5.504666239188832577e+01,1.795995362327348488e+01,4.836670101747211703e+01,3.877736378206988377e+01,4.713355472996725837e+01,5.533340110717215055e+01,1.120844848288190434e+02,3.598697262446422240e-02
6.304239596972632853e+01,7.981571423015790856e+01,3.776884347830022026e+00,9.912528417227308353e+01,1.364707144636156677e+01,6.335626467099248060e+01,3.216911546225456675e+01,9.173493848416039498e+01,3.973560273702774026e+01,1.037933877040065624e+02,3.598797195530081816e-02
-3.087216674708244679e-01,3.490217772945712227e+01,4.786695714575698446e+01,1.716537830914283802e+00,1.133622541819235181e+02,4.001164447552177705e+01,-3.498985262919374062e+00,1.092373030362741133e+02,9.864115150120404962e+01,1.493551467711600083e+02,5.978531001479724694e+01
8.852879779309189701e+01,9.924310421262054760e-01,4.655918755302594292e+01,2.753097742436673201e+01,4.042882140856844586e+01,2.474556071027379289e+01,9.281125384106707088e+01,6.173632236069904877e+01,2.002460210517165606e+00,8.411681597623757511e+01,7.664861300977641179e+01
