n,K1,K2,K3,K4,g1,g2,k1,k2
1.1375108288377835,6.117951597736916,3.376004332933813,0.6415743460596254,1.810541637425221,4.3299838758337215,0.6386752822302154,3.8928732189906015,0.21029571241553166
