n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
1.500000000000000000e+01,4.800000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+00,2.800000000000000000e+01,4.500000000000000000e+01,3.100000000000000000e+01,7.800000000000000000e+01,8.800000000000000000e+01,2.050000000000000000e+01,2.972500000000000142e+01
5.400000000000000000e+01,1.400000000000000000e+01,9.200000000000000000e+01,7.800000000000000000e+01,4.400000000000000000e+01,5.600000000000000000e+01,5.900000000000000000e+01,5.200000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+00,4.500000000000000000e+01
3.200000000000000000e+01,6.600000000000000000e+01,5.700000000000000000e+01,8.500000000000000000e+01,1.800000000000000000e+01,9.700000000000000000e+01,1.800000000000000000e+01,9.800000000000000000e+01,5.000000000000000000e+00,5.637500000000000000e+01,4.199296875000000284e+01
7.500000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+00,8.100000000000000000e+01,1.000390625000000089e+00,4.400000000000000000e+01,6.500000000000000000e+01,5.100000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,5.800000000000000000e+01
2.300000000000000000e+01,9.000000000000000000e+00,3.100000000000000000e+01,3.000000000000000000e+01,9.700000000000000000e+01,9.100000000000000000e+01,7.100000000000000000e+01,3.200000000000000000e+01,2.000000000000000000e+01,3.150000000000000000e+01,6.900000000000000000e+01
1.900000000000000000e+01,5.500000000000000000e+01,5.800000000000000000e+01,8.400000000000000000e+01,2.300000000000000000e+01,9.800000000000000000e+01,1.100000000000000000e+01,9.700000000000000000e+01,1.500000000000000000e+01,5.044571533203125568e+01,7.200000000000000000e+01
2.600000000000000000e+01,7.500000000000000000e+01,7.700000000000000000e+01,7.600000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,3.000000000000000000e+00,5.200000000000000000e+01,3.800000000000000000e+01,4.095000000000000284e+01,7.400000000000000000e+01
2.800000000000000000e+01,8.000000000000000000e+01,5.300000000000000000e+01,5.900000000000000000e+01,3.700000000000000000e+01,3.700000000000000000e+01,5.200000000000000000e+01,1.900000000000000000e+01,6.100000000000000000e+01,7.000000000000000000e+01,4.000000000000000000e+01
6.600000000000000000e+01,5.100000000000000000e+01,8.000000000000000000e+00,3.900000000000000000e+01,4.100000000000000000e+01,9.300000000000000000e+01,9.600000000000000000e+01,5.100000000000000000e+01,9.100000000000000000e+01,4.451767272949219034e+01,4.983526611328125711e+01
1.200000000000000000e+01,7.100000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+01,8.200000000000000000e+01,7.000000000000000000e+01,4.700000000000000000e+01,6.900000000000000000e+01,9.100000000000000000e+01,6.024296875000000284e+01
3.300000000000000000e+01,4.000000000000000000e+00,9.600000000000000000e+01,2.600000000000000000e+01,4.500000000000000000e+01,6.100000000000000000e+01,8.400000000000000000e+01,7.900000000000000000e+01,3.800000000000000000e+01,9.400000000000000000e+01,5.000000000000000000e+01
3.800000000000000000e+01,2.700000000000000000e+01,2.500000000000000000e+01,5.600000000000000000e+01,8.200000000000000000e+01,9.300000000000000000e+01,1.000000000000000000e+00,3.600000000000000000e+01,1.700000000000000000e+01,4.304999999999999716e+01,7.175000000000000000e+01
9.000000000000000000e+00,7.100000000000000000e+01,8.500000000000000000e+01,6.100000000000000000e+01,6.800000000000000000e+01,1.100000000000000000e+01,3.100000000000000000e+01,2.400000000000000000e+01,5.200000000000000000e+01,1.002374999999999972e+02,4.612500000000000000e+01
1.300000000000000000e+01,6.100000000000000000e+01,7.600000000000000000e+01,5.000000000000000000e+01,6.700000000000000000e+01,3.100000000000000000e+01,6.000000000000000000e+01,6.900000000000000000e+01,7.500000000000000000e+01,3.500000000000000000e+01,7.979999999999999716e+01
8.600000000000000000e+01,7.000000000000000000e+00,3.900000000000000000e+01,8.400000000000000000e+01,6.600000000000000000e+01,2.900000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+01,2.100000000000000000e+01,4.600000000000000000e+01,1.900000000000000000e+01
3.900000000000000000e+01,4.500000000000000000e+01,9.800000000000000000e+01,8.400000000000000000e+01,4.700000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,6.800000000000000000e+01,9.400000000000000000e+01,5.400000000000000000e+01,9.028125000000000000e+01
2.800000000000000000e+01,8.700000000000000000e+01,1.900000000000000000e+01,5.700000000000000000e+01,3.000000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,5.100000000000000000e+01,8.300000000000000000e+01,7.900000000000000000e+01,3.500000000000000000e+01
3.100000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,8.600000000000000000e+01,7.000000000000000000e+00,5.300000000000000000e+01,2.500000000000000000e+01,7.200000000000000000e+01,6.000000000000000000e+01,9.600000000000000000e+01,3.837304687500000000e+01
2.600000000000000000e+01,2.000000000000000000e+00,6.100000000000000000e+01,3.600000000000000000e+01,1.400000000000000000e+01,8.000000000000000000e+00,6.500000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,8.909812011718750568e+01,2.282546997070312500e+01
7.017498943194298988e+01,8.398950256173563389e+01,9.537366719760478340e-01,2.449803353385221527e+01,3.951589073888540327e+01,5.685286057929113213e+01,4.109262645922058255e+00,2.619823126186126672e+01,3.140539906234570822e+01,2.967765521151117802e+00,8.026650163169959740e+01
3.200000000000000000e+01,1.700000000000000000e+01,5.400000000000000000e+01,2.500000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,8.100000000000000000e+01,6.700000000000000000e+01,8.400000000000000000e+01,8.600000000000000000e+01,1.805624999999999858e+01
5.800000000000000000e+01,2.800000000000000000e+01,5.100000000000000000e+01,8.200000000000000000e+01,5.400000000000000000e+01,1.700000000000000000e+01,7.900000000000000000e+01,5.000000000000000000e+00,9.400000000000000000e+01,9.700000000000000000e+01,5.040000000000000568e+01
3.300000000000000000e+01,7.900000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+00,4.900000000000000000e+01,2.800000000000000000e+01,4.300000000000000000e+01,7.700000000000000000e+01,6.400000000000000000e+01,2.800000000000000000e+01,2.972500000000000142e+01
7.700000000000000000e+01,3.700000000000000000e+01,9.500000000000000000e+01,2.800000000000000000e+01,9.000000000000000000e+00,6.900000000000000000e+01,9.100000000000000000e+01,3.500000000000000000e+01,3.200000000000000000e+01,6.400000000000000000e+01,3.382500000000000284e+01
5.700000000000000000e+01,4.300000000000000000e+01,9.600000000000000000e+01,5.700000000000000000e+01,7.600000000000000000e+01,2.700000000000000000e+01,4.000000000000000000e+00,6.200000000000000000e+01,6.100000000000000000e+01,9.100069427490234375e+01,8.652669525146484375e+01
5.200000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+00,4.900000000000000000e+01,3.700000000000000000e+01,5.100000000000000000e+01,3.000000000000000000e+00,3.700000000000000000e+01,4.700000000000000000e+01,5.486064147949218039e+01,5.066904754638672870e+01
4.700000000000000000e+01,7.400000000000000000e+01,5.300000000000000000e+01,2.300000000000000000e+01,5.300000000000000000e+01,7.500000000000000000e+01,4.100000000000000000e+01,7.800000000000000000e+01,8.900000000000000000e+01,1.900000000000000000e+01,9.028125000000000000e+01
8.500000000000000000e+01,5.000000000000000000e+00,5.100000000000000000e+01,5.700000000000000000e+01,8.900000000000000000e+01,4.800000000000000000e+01,6.400000000000000000e+01,2.400000000000000000e+01,6.200000000000000000e+01,1.742500000000000071e+01,6.970000000000000284e+01
2.000000000000000000e+01,5.800000000000000000e+01,5.000000000000000000e+01,6.800000000000000000e+01,9.300000000000000000e+01,4.900000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,1.600000000000000000e+01,5.880000000000000426e+01
2.300000000000000000e+01,5.000000000000000000e+01,7.600000000000000000e+01,5.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,3.900000000000000000e+01,5.900000000000000000e+01,2.700000000000000000e+01,1.300000000000000000e+01,3.255000000000000426e+01
8.400000000000000000e+01,4.300000000000000000e+01,2.100000000000000000e+01,5.800000000000000000e+01,3.100000000000000000e+01,7.000000000000000000e+01,9.400000000000000000e+01,5.100000000000000000e+01,3.900000000000000000e+01,8.601191406250001137e+01,6.700000000000000000e+01
1.429940270559116655e+00,1.550214321349219215e-03,8.400571390890453927e+01,5.084964608290829347e+01,1.774994315000099476e+01,4.606605748479717022e+01,4.626442609169276921e+01,3.316942379460542156e+01,1.301345721798527961e+02,1.920653730299524398e+01,2.577226962108938757e+00
7.900000000000000000e+01,7.100000000000000000e+01,1.400000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+01,5.000000000000000000e+00,8.700000000000000000e+01,7.800000000000000000e+01,3.700000000000000000e+01,6.000000000000000000e+01,5.354375000000000284e+01
2.500000000000000000e+01,7.400000000000000000e+01,8.200000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,6.100000000000000000e+01,7.500000000000000000e+01,2.400000000000000000e+01,9.700000000000000000e+01,4.305000000000000426e+01,1.900000000000000000e+01
2.400000000000000000e+01,9.900000000000000000e+01,1.800000000000000000e+01,1.200000000000000000e+01,7.800000000000000000e+01,5.000000000000000000e+01,6.600000000000000000e+01,4.200000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+00,9.554999999999999716e+01
8.900000000000000000e+01,4.400000000000000000e+01,6.500000000000000000e+01,4.500000000000000000e+01,6.600000000000000000e+01,6.500000000000000000e+01,5.700000000000000000e+01,9.800000000000000000e+01,6.800000000000000000e+01,6.700000000000000000e+01,3.109687500000000071e+01
7.000000000000000000e+00,8.400000000000000000e+01,4.600000000000000000e+01,8.800000000000000000e+01,6.500000000000000000e+01,9.200000000000000000e+01,4.700000000000000000e+01,4.900000000000000000e+01,4.000000000000000000e+01,9.233750000000000568e+01,9.618750000000000000e+01
3.000000000000000000e+01,8.000000000000000000e+00,2.600000000000000000e+01,5.700000000000000000e+01,2.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,8.400000000000000000e+01,4.200000000000000000e+01,2.900000000000000000e+01,8.295000000000000284e+01
9.097921191090438953e+00,2.852524020281666850e+01,5.688198280487460323e+01,6.190572442538313425e+01,4.632071950045212105e+01,4.069917104948531517e+01,9.395863240249465775e+01,8.812059579788346753e+01,-3.743154718422399318e-04,5.098837207265161453e+01,3.598670438038963082e-02
4.200000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00,7.100000000000000000e+01,1.400000000000000000e+01,4.800000000000000000e+01,8.000000000000000000e+01,2.200000000000000000e+01,6.100000000000000000e+01,8.610000000000000853e+01
3.100000000000000000e+01,4.100000000000000000e+01,8.600000000000000000e+01,7.100000000000000000e+01,7.300000000000000000e+01,6.700000000000000000e+01,6.500000000000000000e+01,9.900000000000000000e+01,4.100000000000000000e+01,2.050000000000000000e+01,8.200000000000000000e+01
9.400000000000000000e+01,6.700000000000000000e+01,2.000000000000000000e+00,5.300000000000000000e+01,7.400000000000000000e+01,6.600000000000000000e+01,2.100000000000000000e+01,8.200000000000000000e+01,4.200000000000000000e+01,8.196250000000000568e+01,9.300000000000000000e+01
7.700000000000000000e+01,3.500000000000000000e+01,7.800000000000000000e+01,5.100000000000000000e+01,5.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,4.400000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+01,6.800000000000000000e+01
3.600000000000000000e+01,3.200000000000000000e+01,5.700000000000000000e+01,3.100000000000000000e+01,4.100000000000000000e+01,7.600000000000000000e+01,2.100000000000000000e+01,1.900000000000000000e+01,3.500000000000000000e+01,8.092500000000001137e+01,6.378750000000000142e+01
7.000000000000000000e+01,0.000000000000000000e+00,2.300000000000000000e+01,3.000000000000000000e+00,9.400000000000000000e+01,5.300000000000000000e+01,9.300000000000000000e+01,2.000000000000000000e+00,6.400000000000000000e+01,1.800000000000000000e+01,7.800000000000000000e+01
6.500000000000000000e+01,4.700000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,7.400000000000000000e+01,5.300000000000000000e+01,3.100000000000000000e+01,1.900000000000000000e+01,1.100000000000000000e+01,3.735000000000000853e+01,1.721249999999999858e+01
5.100000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,6.400000000000000000e+01,8.800000000000000000e+01,6.000000000000000000e+01,9.600000000000000000e+01,8.800000000000000000e+01,3.800000000000000000e+01,4.700000000000000000e+01,7.875000000000000000e+01
2.100000000000000000e+01,0.000000000000000000e+00,8.400000000000000000e+01,9.000000000000000000e+00,5.400000000000000000e+01,1.100000000000000000e+01,5.800000000000000000e+01,2.300000000000000000e+01,1.800000000000000000e+01,3.700000000000000000e+01,7.700000000000000000e+01
9.200000000000000000e+01,2.500000000000000000e+01,9.900000000000000000e+01,9.200000000000000000e+01,2.800000000000000000e+01,9.000000000000000000e+01,5.800000000000000000e+01,2.000000000000000000e+00,4.400000000000000000e+01,3.900000000000000000e+01,9.613322753906251705e+01
3.588022939381959020e+01,8.534254367509650763e+01,4.199841447569561126e+01,9.016923873146619428e+01,9.058681151234392814e+01,5.316664272312993944e+01,2.998622666270418335e+01,1.416441520550784006e+01,8.011300894164015245e-04,1.224325258419772311e+01,3.598742059659508497e-02
3.800000000000000000e+01,6.300000000000000000e+01,7.900000000000000000e+01,8.600000000000000000e+01,1.500000000000000000e+01,9.400000000000000000e+01,2.600000000000000000e+01,9.200000000000000000e+01,8.600000000000000000e+01,8.400000000000000000e+01,9.135000000000000853e+01
9.800000000000000000e+01,5.200000000000000000e+01,2.400000000000000000e+01,8.000000000000000000e+00,9.300000000000000000e+01,4.800000000000000000e+01,3.300000000000000000e+01,1.700000000000000000e+01,3.400000000000000000e+01,5.300000000000000000e+01,8.800000000000000000e+01
5.000000000000000000e+01,5.600000000000000000e+01,8.900000000000000000e+01,8.800000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+01,9.300000000000000000e+01,5.400000000000000000e+01,9.300000000000000000e+01,8.712500000000000000e+01,9.327500000000000568e+01
5.300000000000000000e+01,8.800000000000000000e+01,9.100000000000000000e+01,5.900000000000000000e+01,6.500000000000000000e+01,5.100000000000000000e+01,8.300000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,3.989999999999999858e+01
4.500000000000000000e+01,3.000000000000000000e+01,3.400000000000000000e+01,1.900000000000000000e+01,5.400000000000000000e+01,8.000000000000000000e+00,7.800000000000000000e+01,2.000000000000000000e+01,9.100000000000000000e+01,8.609999999999999432e+01,2.767500000000000071e+01
8.300000000000000000e+01,2.500000000000000000e+01,2.200000000000000000e+01,7.600000000000000000e+01,8.000000000000000000e+01,4.900000000000000000e+01,3.000000000000000000e+01,8.700000000000000000e+01,1.200000000000000000e+01,4.830000000000000426e+01,4.400000000000000000e+01
6.800000000000000000e+01,7.000000000000000000e+00,3.700000000000000000e+01,4.700000000000000000e+01,8.900000000000000000e+01,6.100000000000000000e+01,9.400000000000000000e+01,9.500000000000000000e+01,6.000000000000000000e+01,3.600000000000000000e+01,8.610000000000000853e+01
4.100000000000000000e+01,8.400000000000000000e+01,5.600000000000000000e+01,8.400000000000000000e+01,3.400000000000000000e+01,5.300000000000000000e+01,7.900000000000000000e+01,8.900000000000000000e+01,4.400000000000000000e+01,2.800000000000000000e+01,8.504999999999999716e+01
7.600000000000000000e+01,6.300000000000000000e+01,5.400000000000000000e+01,3.000000000000000000e+01,5.200000000000000000e+01,3.300000000000000000e+01,9.900000000000000000e+01,1.600000000000000000e+01,6.100000000000000000e+01,3.400000000000000000e+01,4.980000000000000426e+01
5.100000000000000000e+01,6.500000000000000000e+01,5.300000000000000000e+01,4.100000000000000000e+01,1.500000000000000000e+01,3.700000000000000000e+01,7.300000000000000000e+01,9.300000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+00,9.345000000000000284e+01
6.600000000000000000e+01,4.000000000000000000e+00,7.600000000000000000e+01,8.900000000000000000e+01,2.000000000000000000e+01,1.900000000000000000e+01,5.700000000000000000e+01,8.600000000000000000e+01,2.100000000000000000e+01,3.600000000000000000e+01,7.979999999999999716e+01
5.000000000000000000e+01,9.900000000000000000e+01,6.900000000000000000e+01,4.700000000000000000e+01,6.800000000000000000e+01,9.000000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,5.300000000000000000e+01,7.500000000000000000e+01,3.360000000000000142e+01
3.257315566483507041e+01,5.609749652756362082e+01,4.821185742386352757e+01,4.700104851492594094e+01,8.131838651245935523e+01,2.780934856228861562e+01,4.837182400890757350e+01,6.791059383674581795e+01,1.097730530221977432e+02,5.305138777838759268e+01,3.598725672786223795e-02
5.500000000000000000e+01,4.600000000000000000e+01,9.200000000000000000e+01,1.400000000000000000e+01,6.600000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,6.400000000000000000e+01,3.000000000000000000e+00,9.029999999999999716e+01
3.775690164919705438e+01,1.146805321713367576e+01,3.875571257133618985e+01,1.320102150483156436e+02,2.159508684931636679e+01,3.864553575575975231e+01,7.813083354208173148e+01,5.756447440771299995e+00,4.343679806970786927e+01,5.853297669841116146e+01,3.598688713046534204e-02
5.700000000000000000e+01,9.800000000000000000e+01,2.000000000000000000e+00,7.200000000000000000e+01,6.400000000000000000e+01,6.100000000000000000e+01,6.000000000000000000e+01,6.600000000000000000e+01,8.000000000000000000e+00,9.659999999999999432e+01,7.201875000000001137e+01
8.300000000000000000e+01,5.300000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+00,9.700000000000000000e+01,0.000000000000000000e+00,6.900000000000000000e+01,3.200000000000000000e+01,4.800000000000000000e+01,7.600000000000000000e+01,5.145000000000000284e+01
8.000000000000000000e+01,8.600000000000000000e+01,8.100000000000000000e+01,2.100000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+01,4.900000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,5.634277343750000000e+01,4.922812500000000568e+01
3.032292517290620992e+01,6.314578324277317734e+01,3.770965135062414930e+00,8.201038991258310773e+01,7.066796981323766147e+01,4.029467298085124582e+01,5.428143875904056870e+01,9.668443159413752142e+01,8.478681402700334502e+01,9.265803875607842599e+01,3.598749605512030492e-02
8.190000000000000568e+01,6.200000000000000000e+01,8.000000000000000000e+01,6.200000000000000000e+01,3.400000000000000000e+01,2.500000000000000000e+01,9.100000000000000000e+01,4.600000000000000000e+01,7.700000000000000000e+01,4.500000000000000000e+01,6.600000000000000000e+01
9.000000000000000000e+01,5.300000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,7.600000000000000000e+01,7.100000000000000000e+01,4.500000000000000000e+01,5.200000000000000000e+01,3.800000000000000000e+01,8.000000000000000000e+01,7.140000000000000568e+01
7.200000000000000000e+01,7.000000000000000000e+01,9.500000000000000000e+01,5.700000000000000000e+01,8.000000000000000000e+00,8.700000000000000000e+01,4.900000000000000000e+01,8.700000000000000000e+01,3.600000000000000000e+01,9.450000000000000000e+01,2.400000000000000000e+01
7.300000000000000000e+01,9.600000000000000000e+01,5.900000000000000000e+01,5.700000000000000000e+01,8.600000000000000000e+01,7.400000000000000000e+01,4.900000000000000000e+01,3.400000000000000000e+01,7.200000000000000000e+01,2.900000000000000000e+01,1.039500000000000028e+02
8.700000000000000000e+01,3.700000000000000000e+01,7.800000000000000000e+01,3.500000000000000000e+01,3.400000000000000000e+01,5.100000000000000000e+01,1.000000000000000000e+01,4.900000000000000000e+01,1.800000000000000000e+01,5.300000000000000000e+01,9.554999999999999716e+01
8.500000000000000000e+01,7.100000000000000000e+01,8.400000000000000000e+01,5.700000000000000000e+01,7.300000000000000000e+01,3.000000000000000000e+00,1.900000000000000000e+01,3.100000000000000000e+01,7.900000000000000000e+01,2.600000000000000000e+01,9.345000000000000284e+01
8.374407056831489626e+01,7.004661098377377471e+01,5.451071912442456835e+01,6.731244791810263450e+01,9.978645538754822297e-01,7.501527707628625308e+01,6.284841268576509776e+01,8.854256817655219436e+01,8.861842504461247927e+01,8.918951358973694710e+01,6.232714649967245890e+01
-5.266896420009440360e-01,1.048834325571094155e+02,2.100448384685179803e+01,2.518226045236505684e+01,2.865218709294311594e+01,4.470239090123572367e+01,8.617051395719312268e+01,1.372922333955671448e+01,7.362351813258408129e+01,1.054346025138533491e+02,8.238236683065542820e+01
1.733078367850942048e-01,1.099463647732112008e+02,4.293850478321856201e+01,1.284954640945670690e+01,5.367659319310878629e+01,7.935377321323821320e+01,7.371386281528810969e+01,5.548465480151354257e+01,6.967734530075620114e+01,7.681339795002170945e+01,3.537136159258440671e+01
7.378578458740474844e+01,1.018516132785303938e+02,6.772347107101913366e+01,3.906874649706816172e+01,3.673936479579545278e+01,4.423659862278483956e+01,5.606215371248826784e+01,5.467899445840384942e+01,1.106629036318439319e+02,4.071107906928047271e+01,3.598749605512030492e-02
-3.890080628890793535e-02,9.462014748809770026e+01,2.626199773128956849e+01,7.242461731955609139e+01,7.828006182101768218e+01,7.967561298703418515e+01,1.897807410447815357e+01,2.430747652171061191e+01,3.052853433160345631e+00,9.876207503951542321e+01,8.171985197969547698e+00
-4.125373627381849762e-01,9.381825517812962811e-01,1.201463978680380649e+02,7.899304956194289851e+00,7.139357058516194954e+00,3.718850212694796653e+01,-2.360292233202129886e+00,3.875107056013931128e+01,7.291349639319358289e+01,8.431404298461822577e+01,3.268287338695520816e+01
6.927299466795371075e+01,4.972767015328408036e+01,6.068434217476774251e+01,1.146761863880051635e+02,4.921388395917246328e+01,3.218706043278723428e+01,1.910502175750201559e+01,6.639304418304429589e+01,3.978056689481900321e+01,-9.044490464745063019e-01,1.301114759479955296e+02
9.540518484031504443e+01,6.770767837425108837e+01,3.594874869100677017e+01,7.853129284570550794e+01,1.985508599862044221e+01,2.475758596800290690e+01,3.438499356760266323e+01,6.286267957661014805e+01,6.395819955280516211e+01,9.942152479746852123e+01,3.598636422472389212e-02
