n,K1,K2,K3,K4,g1,g2,k1,k2
1.2050537034151425,7.750277688452144,0.11590043863262611,0.8269761999496295,5.092022551476816,7.81858320168416,0.1836072757684688,3.9527836155357283,0.18688296789369208
