n,K1,K2,K3,K4,a1,a2,b1,b2,c1,c2
7.500000000000000000e+01,4.500000000000000000e+01,6.800000000000000000e+01,6.000000000000000000e+01,7.100000000000000000e+01,6.500000000000000000e+01,6.900000000000000000e+01,2.200000000000000000e+01,8.100000000000000000e+01,3.150000000000000000e+01,5.900000000000000000e+01
2.300000000000000000e+01,2.300000000000000000e+01,5.300000000000000000e+01,2.100000000000000000e+01,7.000000000000000000e+01,7.900000000000000000e+01,8.100000000000000000e+01,9.500000000000000000e+01,5.700000000000000000e+01,6.800000000000000000e+01,3.984062500000000284e+01
6.300000000000000000e+01,4.900000000000000000e+01,7.800000000000000000e+01,7.300000000000000000e+01,7.800000000000000000e+01,8.500000000000000000e+01,2.300000000000000000e+01,7.700000000000000000e+01,3.000000000000000000e+01,4.714687500000000142e+01,7.344062499999999716e+01
2.000000000000000000e+01,1.250000000000000026e-04,9.400000000000000000e+01,9.100000000000000000e+01,1.800000000000000000e+01,1.300000000000000000e+01,3.800000000000000000e+01,2.100000000000000000e+01,6.700000000000000000e+01,8.300000000000000000e+01,7.401374740600584801e+01
9.500000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01,4.800000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,9.900000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+01,6.200000000000000000e+01
9.000000000000000000e+01,3.500000000000000000e+01,5.100000000000000000e+01,3.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+01,4.400000000000000000e+01,6.300000000000000000e+01,9.400000000000000000e+01,6.900000000000000000e+01,8.100976409912109943e+01
6.340909653612669672e+01,8.576981791965999946e+01,8.535444998599510313e+01,2.110653706100572435e+01,4.133384945197014559e+01,3.697928081124794630e+01,6.635992734257979464e+01,2.919968053767674121e+01,6.156573219730277913e+01,1.476426618648335065e+01,4.758941797120086123e-03
2.300000000000000000e+01,7.800000000000000000e+01,3.500000000000000000e+01,9.200000000000000000e+01,1.200000000000000000e+01,6.200000000000000000e+01,7.000000000000000000e+01,2.700000000000000000e+01,8.000000000000000000e+00,1.500000000000000000e+01,7.294297714233397301e+01
1.800000000000000000e+01,8.000000000000000000e+01,9.900000000000000000e+01,7.600000000000000000e+01,9.500000000000000000e+01,7.200000000000000000e+01,4.200000000000000000e+01,9.400000000000000000e+01,2.400000000000000000e+01,3.200000000000000000e+01,1.027511718750000114e+02
6.300000000000000000e+01,2.200000000000000000e+01,8.300000000000000000e+01,3.200000000000000000e+01,1.500000000000000000e+01,2.800000000000000000e+01,9.000000000000000000e+00,7.300000000000000000e+01,9.400000000000000000e+01,8.599335937500001137e+01,3.100302734374999858e+01
7.900000000000000000e+01,5.100000000000000000e+01,4.400000000000000000e+01,8.000000000000000000e+01,9.500000000000000000e+01,9.300000000000000000e+01,7.400000000000000000e+01,8.300000000000000000e+01,3.800000000000000000e+01,1.332499999999999929e+01,2.972500000000000142e+01
8.000000000000000000e+00,7.300000000000000000e+01,9.900000000000000000e+01,2.000000000000000000e+01,1.200000000000000000e+01,4.600000000000000000e+01,8.000000000000000000e+01,8.900000000000000000e+01,8.877270507812500000e+01,6.600000000000000000e+01,8.044921875000000000e+01
2.000000000000000000e+00,1.900000000000000000e+01,3.200000000000000000e+01,9.500000000000000000e+01,6.500000000000000000e+01,5.869979934692382528e+01,9.800000000000000000e+01,4.000000000000000000e+01,5.100000000000000000e+01,1.348750000000000071e+01,9.904301490783691975e+01
1.600000000000000000e+01,7.700000000000000000e+01,2.400000000000000000e+01,3.800000000000000000e+01,9.500000000000000000e+01,5.000000000000000000e+00,4.100000000000000000e+01,1.600000000000000000e+01,5.200000000000000000e+01,3.360000000000000142e+01,7.400000000000000000e+01
5.300000000000000000e+01,7.800000000000000000e+01,1.900000000000000000e+01,8.600000000000000000e+01,7.200000000000000000e+01,9.100000000000000000e+01,8.800000000000000000e+01,2.300000000000000000e+01,3.700000000000000000e+01,8.200000000000000000e+01,7.422363281250001421e+01
7.100000000000000000e+01,3.400000000000000000e+01,6.800000000000000000e+01,2.800000000000000000e+01,5.700000000000000000e+01,1.900000000000000000e+01,5.900000000000000000e+01,7.500000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,9.700000000000000000e+01
6.000000000000000000e+00,2.460000000000000142e+01,6.000000000000000000e+00,6.300000000000000000e+01,7.000000000000000000e+01,1.800000000000000000e+01,6.000000000000000000e+00,3.100000000000000000e+01,4.200000000000000000e+01,4.400000000000000000e+01,8.609999999999999432e+01
9.300000000000000000e+01,3.200000000000000000e+01,5.500000000000000000e+01,9.000000000000000000e+01,6.000000000000000000e+01,3.600000000000000000e+01,9.900000000000000000e+01,2.100000000000000000e+01,2.200000000000000000e+01,3.200000000000000000e+01,3.255000000000000426e+01
6.300000000000000000e+01,4.500000000000000000e+01,7.500000000000000000e+01,3.100000000000000000e+01,3.400000000000000000e+01,2.800000000000000000e+01,4.600000000000000000e+01,7.200000000000000000e+01,6.900000000000000000e+01,1.923750000000000071e+01,9.441249999999999432e+01
4.700000000000000000e+01,1.700000000000000000e+01,7.100000000000000000e+01,8.700000000000000000e+01,6.000000000000000000e+01,9.100000000000000000e+01,1.500000000000000000e+01,6.900000000000000000e+01,7.400000000000000000e+01,3.600000000000000000e+01,3.255000000000000426e+01
6.500000000000000000e+01,7.700000000000000000e+01,4.100000000000000000e+01,3.200000000000000000e+01,4.600000000000000000e+01,2.900000000000000000e+01,1.000000000000000000e+01,5.600000000000000000e+01,3.800000000000000000e+01,3.884141845703125284e+01,9.002087402343750000e+01
4.000000000000000000e+01,7.600000000000000000e+01,3.700000000000000000e+01,7.800000000000000000e+01,9.200000000000000000e+01,8.800000000000000000e+01,6.600000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,2.520000000000000284e+01,7.300000000000000000e+01
6.800000000000000000e+01,8.600000000000000000e+01,3.300000000000000000e+01,4.900000000000000000e+01,1.900000000000000000e+01,9.500000000000000000e+01,3.000000000000000000e+01,2.200000000000000000e+01,5.700000000000000000e+01,9.122499999999999432e+01,9.300000000000000000e+01
4.200000000000000000e+01,2.500000000000000000e+01,8.200000000000000000e+01,3.800000000000000000e+01,5.300000000000000000e+01,5.000000000000000000e+01,7.500000000000000000e+01,8.800000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+00,8.609999999999999432e+01
6.800000000000000000e+01,5.200000000000000000e+01,4.700000000000000000e+01,3.400000000000000000e+01,4.700000000000000000e+01,4.200000000000000000e+01,5.600000000000000000e+01,7.800000000000000000e+01,4.800000000000000000e+01,4.514999999999999858e+01,9.300000000000000000e+01
1.700000000000000000e+01,1.100000000000000000e+01,6.100000000000000000e+01,3.100000000000000000e+01,6.400000000000000000e+01,6.800000000000000000e+01,8.900000000000000000e+01,7.000000000000000000e+01,6.500000000000000000e+01,1.365000000000000036e+01,7.400000000000000000e+01
1.630329039874475683e+01,1.623825101765350496e+02,9.661008800044559308e+00,2.359568096436113649e+01,1.919589460287238936e+01,1.154270345919777441e+01,3.332544487433688474e+00,2.990185702289835490e+01,1.592983619161985871e+02,-7.841826161582489130e-01,4.766399114836315093e-03
3.200000000000000000e+01,2.700000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+01,9.000000000000000000e+00,2.700000000000000000e+01,8.600000000000000000e+01,6.200000000000000000e+01,5.300000000000000000e+01,7.800000000000000000e+01,8.060937500000000000e+01
3.700000000000000000e+01,4.700000000000000000e+01,7.400000000000000000e+01,7.900000000000000000e+01,6.100000000000000000e+01,2.600000000000000000e+01,2.500000000000000000e+01,3.800000000000000000e+01,2.000000000000000000e+00,1.890000000000000213e+01,8.300000000000000000e+01
5.300000000000000000e+01,3.100000000000000000e+01,9.600000000000000000e+01,7.200000000000000000e+01,7.700000000000000000e+01,7.400000000000000000e+01,4.500000000000000000e+01,2.900000000000000000e+01,4.600000000000000000e+01,7.800000000000000000e+01,2.000000000000000000e+01
2.100000000000000000e+01,1.400000000000000000e+01,9.200000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+01,3.300000000000000000e+01,5.200000000000000000e+01,9.600000000000000000e+01,4.112812499999999716e+01
6.100000000000000000e+01,8.200000000000000000e+01,1.600000000000000000e+01,6.200000000000000000e+01,4.800000000000000000e+01,2.500000000000000000e+01,9.500000000000000000e+01,6.500000000000000000e+01,4.800000000000000000e+01,7.700000000000000000e+01,4.200000000000000000e+01
5.200000000000000000e+01,2.100000000000000000e+01,5.300000000000000000e+01,5.500000000000000000e+01,6.800000000000000000e+01,9.300000000000000000e+01,3.200000000000000000e+01,2.800000000000000000e+01,4.500000000000000000e+01,2.800000000000000000e+01,3.570000000000000284e+01
0.000000000000000000e+00,9.100000000000000000e+01,7.000000000000000000e+00,6.400000000000000000e+01,4.900000000000000000e+01,6.400000000000000000e+01,1.200000000000000000e+01,1.500000000000000000e+01,4.100000000000000000e+01,6.300000000000000711e+00,4.400000000000000000e+01
1.000000000000000000e+01,9.400000000000000000e+01,6.400000000000000000e+01,6.900000000000000000e+01,8.600000000000000000e+01,8.000000000000000000e+01,6.700000000000000000e+01,3.300000000000000000e+01,1.600000000000000000e+01,9.300000000000000000e+01,6.700000000000000000e+01
2.500000000000000000e+01,2.600000000000000000e+01,6.600000000000000000e+01,4.600000000000000000e+01,7.700000000000000000e+01,4.600000000000000000e+01,7.300000000000000000e+01,5.000000000000000000e+00,7.600000000000000000e+01,9.576249999999998863e+01,1.537500000000000000e+01
1.700000000000000000e+01,4.500000000000000000e+01,1.300000000000000000e+01,4.100000000000000000e+01,7.300000000000000000e+01,8.800000000000000000e+01,5.400000000000000000e+01,9.700000000000000000e+01,8.400000000000000000e+01,7.400000000000000000e+01,6.900000000000000000e+01
1.900000000000000000e+01,7.800000000000000000e+01,8.200000000000000000e+01,2.800000000000000000e+01,3.600000000000000000e+01,9.000000000000000000e+00,3.100000000000000000e+01,3.000000000000000000e+00,2.100000000000000000e+01,5.147812500000000568e+01,2.178750000000000142e+01
7.300000000000000000e+01,8.300000000000000000e+01,3.700000000000000000e+01,2.600000000000000000e+01,3.700000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,8.000000000000000000e+01,8.900000000000000000e+01,3.100000000000000000e+01,3.997500000000000142e+01
3.300000000000000000e+01,7.700000000000000000e+01,9.600000000000000000e+01,0.000000000000000000e+00,5.800000000000000000e+01,6.100000000000000000e+01,6.600000000000000000e+01,5.100000000016698465e+01,1.700000000000000000e+01,9.659999999648572100e+01,4.500000000000000000e+01
7.100000000000000000e+01,6.400000000000000000e+01,2.800000000000000000e+01,7.100000000000000000e+01,9.700000000000000000e+01,2.000000000000000000e+00,8.200000000000000000e+01,3.300000000000000000e+01,8.600000000000000000e+01,9.840000000000000568e+01,7.700000000000000000e+01
1.300000000000000000e+01,3.200000000000000000e+01,1.800000000000000000e+01,2.900000000000000000e+01,2.006250000000000089e+00,3.500000000000000000e+01,2.400000000000000000e+01,9.100000000000000000e+01,5.000000000000000000e+00,1.025937500000000000e+02,2.400000000000000000e+01
6.800000000000000000e+01,1.700000000000000000e+01,9.500000000000000000e+01,4.900000000000000000e+01,9.000000000000000000e+01,3.100000000000000000e+01,3.200000000000000000e+01,3.800000000000000000e+01,3.400000000000000000e+01,3.800000000000000000e+01,2.835000000000000142e+01
0.000000000000000000e+00,8.800000000000000000e+01,7.200000000000000000e+01,4.600000000000000000e+01,4.900000000000000000e+01,5.600000000000000000e+01,1.400000000000000000e+01,3.000000000000063949e+01,2.099999999999955946e+01,4.900000000000003553e+01,4.000000000000000000e+01
9.100000000000000000e+01,4.200000000000000000e+01,1.200000000000000000e+01,5.100000000000000000e+01,4.800000000000000000e+01,8.900000000000000000e+01,9.400000000000000000e+01,1.900000000000000000e+01,4.000000000000000000e+00,2.818125000000000213e+01,6.138125000000000142e+01
5.700000000000000000e+01,2.300000000000000000e+01,7.900000000000000000e+01,8.200000000000000000e+01,3.900000000000000000e+01,1.500000000000000000e+01,2.900000000000000000e+01,4.600000000000000000e+01,8.800000000000000000e+01,2.700000000000000000e+01,5.145000000000000284e+01
6.900000000000000000e+01,5.900000000000000000e+01,9.900000000000000000e+01,1.800000000000000000e+01,1.600000000000000000e+01,8.900000000000000000e+01,3.900000000000000000e+01,3.000000000000000000e+00,1.800000000000000000e+01,3.300000000000000000e+01,5.145000000000000284e+01
0.000000000000000000e+00,5.800000000000000000e+01,8.600000000000000000e+01,5.500000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.400000000000000000e+01,9.600000000000007105e+01,4.829999999999994031e+01,4.100000000000002842e+01,6.100000000000000000e+01
9.400000000000000000e+01,4.800000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,1.800000000000000000e+01,4.700000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,6.090000000000000568e+01,4.400000000000000000e+01
1.365000000000000036e+01,9.400000000000000000e+01,1.600000000000000000e+01,3.900000000000000000e+01,5.100000000000000000e+01,3.500000000000000000e+01,1.700000000000000000e+01,7.800000000000000000e+01,1.500000000000000000e+01,3.700000000000000000e+01,6.600000000000000000e+01
9.700000000000000000e+01,7.000000000000000000e+00,1.600000000000000000e+01,4.000000000000000000e+01,9.000000000000000000e+00,5.700000000000000000e+01,6.200000000000000000e+01,4.700000000000000000e+01,5.600000000000000000e+01,2.000000000000000000e+01,6.090000000000000568e+01
3.121297409712973447e+01,5.897332350240980681e+00,6.589996906979231994e+01,1.413400280619918874e+02,1.096376884707341048e+02,1.588897266081665194e+01,2.085834475687656209e+01,1.412848742908465738e+02,1.233429079893284985e+00,-7.840999742956357155e-01,1.863032001289323603e+01
4.514999999999999858e+01,5.800000000000000000e+01,1.200000000000000000e+01,7.100000000000000000e+01,5.800000000000000000e+01,5.900000000000000000e+01,3.100000000000000000e+01,5.400000000000000000e+01,3.400000000000000000e+01,7.200000000000000000e+01,7.100000000000000000e+01
1.300000000000000000e+01,5.700000000000000000e+01,2.500000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,7.900000000000000000e+01,2.600000000000000000e+01,9.000000000000000000e+00,9.400000000000000000e+01,6.100000000000000000e+01,4.514999999999999858e+01
2.205000000000000071e+01,3.400000000000000000e+01,6.000000000000000000e+00,8.800000000000000000e+01,8.800000000000000000e+01,7.600000000000000000e+01,5.800000000000000000e+01,9.100000000000000000e+01,2.900000000000000000e+01,4.000000000000000000e+01,6.600000000000000000e+01
5.700000000000000000e+01,5.700000000000000000e+01,9.100000000000000000e+01,8.400000000000000000e+01,5.300000000000000000e+01,3.700000000000000000e+01,6.900000000000000000e+01,5.800000000000000000e+01,8.900000000000000000e+01,5.500000000000000000e+01,7.350000000000000000e+01
5.200000000000000000e+01,7.100000000000000000e+01,8.500000000000000000e+01,1.300000000000000000e+01,3.400000000000000000e+01,7.700000000000000000e+01,2.700000000000000000e+01,5.600000000000000000e+01,5.400000000000000000e+01,4.400000000000000000e+01,7.875000000000000000e+01
9.100000000000000000e+01,3.700000000000000000e+01,5.400000000000000000e+01,8.500000000000000000e+01,4.300000000000000000e+01,5.500000000000000000e+01,5.600000000000000000e+01,5.400000000000000000e+01,9.100000000000000000e+01,7.140000000000000568e+01,7.100000000000000000e+01
9.900000000000000000e+01,4.800000000000000000e+01,8.400000000000000000e+01,7.800000000000000000e+01,4.100000000000000000e+01,5.300000000000000000e+01,9.200000000000000000e+01,2.500000000000000000e+01,1.400000000000000000e+01,8.700511474609376705e+01,3.806633300781250284e+01
7.478158003292402611e+01,3.022687661582004637e+01,3.870210668215793515e+00,8.940090775688364033e+01,3.782461960262241263e+01,5.528980264649199228e+01,7.343837189035843949e+01,8.699721297794252450e+01,3.100214491364330982e+01,2.635615206927419507e+01,4.759025470727920246e-03
9.300000000000000000e+01,6.900000000000000000e+01,5.100000000000000000e+01,3.600000000000000000e+01,4.400000000000000000e+01,2.700000000000000000e+01,5.000000000000000000e+00,6.800000000000000000e+01,8.400000000000000000e+01,6.700000000000000000e+01,7.350000000000000000e+01
1.400000000000000000e+01,7.700000000000000000e+01,1.000000000000000000e+00,9.100000000000000000e+01,9.300000000000000000e+01,3.500000000000000000e+01,8.900000000000000000e+01,5.000000000000000000e+01,8.900000000000000000e+01,9.269736328125000568e+01,8.560185546875000284e+01
8.000000000000000000e+00,9.000000000000000000e+00,4.500000000000000000e+01,2.100000000000000000e+01,8.200000000000000000e+01,2.700000000000000000e+01,1.400000000000000000e+01,3.300000000000000000e+01,9.300000000000000000e+01,4.300000000000000000e+01,9.345000000000000284e+01
7.400000000000000000e+01,5.400000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,9.300000000000000000e+01,7.600000000000000000e+01,4.000000000000000000e+01,2.400000000000000000e+01,7.600000000000000000e+01,6.900000000000000000e+01,7.979999999999999716e+01
8.300000000000000000e+01,7.100000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+01,9.200000000000000000e+01,2.600000000000000000e+01,8.600000000000000000e+01,7.000000000000000000e+01,3.600000000000000000e+01,8.712500000000000000e+01,4.400000000000000000e+01
6.900000000000000000e+01,9.500000000000000000e+01,7.200000000000000000e+01,3.100000000000000000e+01,5.100000000000000000e+01,1.000000000000000000e+01,3.400000000000000000e+01,8.500000000000000000e+01,8.400000000000000000e+01,2.500000000000000000e+01,9.634999999999999432e+01
8.000000000000000000e+01,6.100000000000000000e+01,7.900000000000000000e+01,6.000000000000000000e+00,2.400000000000000000e+01,5.900000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,4.700000000000000000e+01,9.634999999999999432e+01
4.900000000000000000e+01,4.200000000000000000e+01,5.100000000000000000e+01,5.800000000000000000e+01,2.200000000000000000e+01,5.600000000000000000e+01,2.700000000000000000e+01,9.200000000000000000e+01,9.400000000000000000e+01,1.008000000000000114e+02,1.900000000000000000e+01
5.372651466001025256e+01,2.217517957666830597e+01,4.067633332908188493e+01,3.587442432016574401e+01,6.962996035962692076e+01,7.177106354640741870e+01,-1.689295158881560610e+01,1.475332040672890344e+02,1.053975857523703894e+02,1.685408805593343118e+01,4.759020914381206259e-03
7.806357632778218658e+01,8.291597407216684701e+01,6.392006414660114544e+00,2.689958710831067634e+01,3.590703127496405500e+01,7.195991804385599266e+01,1.164977541183255738e+01,3.735993937520956365e+01,9.946317275289386828e+01,3.759992790283724418e+01,4.758983550326813250e-03
4.904503390540749308e+01,9.065050833874022373e+01,7.213159803470772147e+01,1.043808754510375820e+02,1.265454874325829238e+01,-2.072856729748296170e-03,2.119534866221642915e+02,-1.065125023104558366e+01,5.041905806753017316e+01,-7.841000798092429003e-01,2.958303414176744539e+01
1.420487446138165524e+02,8.733696962862808277e+01,7.148285491767225608e+01,9.118985275323171891e+01,1.044018755300053414e+01,8.593960828615834657e+00,1.867254814310863154e+00,-1.097456089297833576e-03,6.594556072237788946e+00,6.479378232233716517e+01,4.759042988189801475e-03
